0,1,2,3,4,5,6,7,8,9,10
54,1421,1770,1590,42,31,197,40,9,5,16
55,328,41,91,25,21,16,5,17,9,11
56,902,1533,1263,1038,154,415,260,955,283,43
57,115,34,65,44,197,33,9,16,21,25
58,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
59,313,244,160,296,3,64,5,16,21,25
60,386,1001,759,831,39,206,153,77,9,25
61,1152,1576,1260,250,559,231,239,38,5,21
62,426,47,1053,153,5,16,21,25,17,9
63,868,576,5,16,21,25,17,9,64,11
64,660,60,234,40,3,9,17,5,25,21
65,1062,1287,1299,1188,199,544,48,88,259,197
66,267,1258,148,880,108,91,296,49,25,21
67,38,3,11,5,16,21,25,17,9,64
68,1183,369,35,211,14,112,3,101,11,9
69,50,261,73,39,17,16,21,25,5,9
70,331,763,1685,557,556,391,64,25,21,16
71,1416,1555,399,762,143,1257,1267,109,487,1140
72,1638,664,859,980,51,93,96,28,194,87
73,38,5,25,21,16,17,9,64,11,3
74,433,860,1385,52,470,126,146,566,108,25
75,216,375,653,491,604,76,53,396,599,189
76,572,70,31,11,9,17,5,21,16,25
77,1697,55,470,167,248,65,478,206,14,112
78,941,325,56,244,165,206,64,5,25,16
79,99,58,16,21,25,5,17,9,11,64
80,441,497,1220,1778,68,234,314,31,59,206
81,1573,28,296,33,21,16,25,5,17,9
82,1348,851,628,61,70,64,17,16,21,25
83,768,44,16,21,25,5,17,9,253,64
84,1161,77,33,64,16,21,25,17,5,9
85,62,963,590,968,1543,235,684,1600,192,111
86,317,1274,403,173,566,113,82,87,14,0
87,63,385,689,212,1617,251,144,1478,379,566
88,1451,1876,1484,1701,745,721,756,528,16,21
89,309,821,457,166,315,761,45,14,112,3
90,593,8,311,66,261,88,87,105,9,17
91,705,1799,330,407,906,310,599,277,72,482
92,999,1676,1628,1326,1120,982,906,1352,1035,56
93,196,1081,1253,475,1577,1353,1044,139,311,184
94,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
95,1612,388,70,16,21,25,5,17,9,64
96,373,411,769,624,99,102,40,3,25,16
97,578,884,692,409,138,1681,885,1198,663,379
98,779,638,1763,502,224,690,34,261,59,14
99,504,1707,661,1712,75,981,422,540,220,304
100,125,11,16,21,5,25,17,9,64,3
101,514,41,64,25,21,16,5,17,9,11
102,771,1395,57,189,244,33,17,25,21,16
103,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
104,668,16,21,25,5,17,9,718,1581,1342
105,517,950,348,482,39,25,16,21,5,17
106,80,86,805,442,858,79,59,101,9,17
107,473,48,240,482,64,17,21,16,25,5
108,381,81,922,781,1614,171,502,1057,1000,316
109,1061,1099,459,20,64,16,21,25,5,17
110,730,191,698,82,0,197,112,40,101,9
111,43,26,16,21,25,5,17,9,489,64
112,84,774,508,16,21,25,5,17,9,64
113,371,107,455,160,101,17,5,21,16,25
114,662,1558,735,1521,640,1516,1702,627,226,54
115,21,16,5,25,17,9,1704,1817,64,558
116,176,247,744,85,18,112,25,16,21,5
117,61,194,79,87,26,153,102,5,25,21
118,88,16,21,25,5,17,9,64,11,101
119,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
120,1054,1562,905,856,1479,1243,877,813,619,586
121,1531,104,16,203,21,5,25,17,1318,962
122,1456,40,5,21,16,25,17,9,64,11
123,90,1055,435,793,900,1402,634,1159,790,632
124,33,16,21,25,17,5,64,9,11,77
125,522,667,92,482,9,16,25,21,5,17
126,350,706,1077,533,10,93,231,277,259,134
127,1387,95,476,1045,1850,1765,1020,722,412,606
128,1675,1310,23,270,304,227,244,72,59,102
129,1398,1738,550,1825,252,368,25,16,21,5
130,362,551,26,112,101,9,5,16,21,25
131,465,1288,886,170,59,9,25,16,21,5
132,16,21,25,5,17,9,64,11,101,3
133,601,487,113,346,28,277,134,26,112,9
134,933,241,98,248,77,101,17,25,16,21
135,286,993,1887,546,850,742,234,70,314,17
136,1028,1668,977,226,0,197,102,17,16,21
137,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
138,1423,564,1611,951,265,1833,981,332,225,19
139,101,11,16,21,5,25,17,9,64,3
140,767,1067,1322,1265,454,738,1366,468,285,58
141,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
142,1652,998,158,64,17,5,16,21,25,9
143,600,431,141,106,556,520,39,0,64,9
144,890,702,1715,1324,630,806,1807,799,1352,168
145,107,29,259,64,16,21,25,5,17,371
146,1146,25,16,21,5,17,1666,1663,1631,509
147,110,88,59,14,11,5,21,16,25,17
148,670,1057,269,356,70,59,5,25,16,21
149,485,226,20,112,21,16,25,5,17,9
150,489,225,43,134,26,21,16,25,5,17
151,129,116,163,682,1899,164,464,368,16,21
152,521,846,1656,215,1386,1097,119,16,21,25
153,195,120,341,420,1618,1018,383,545,400,342
154,1675,73,40,9,5,16,21,25,17,64
155,121,507,218,194,88,112,5,21,16,25
156,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
157,140,778,1848,1803,1347,1433,1868,1571,1368,251
158,561,724,1063,610,69,365,124,68,31,105
159,563,266,125,153,102,3,101,17,5,21
160,127,559,96,112,11,17,5,25,21,16
161,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
162,5,16,21,25,17,9,64,11,3,101
163,1218,1568,770,14,105,9,17,5,21,16
164,270,559,3,11,64,5,16,21,25,17
165,1383,1356,1762,1046,1333,1066,227,302,65,79
166,1186,720,1145,1691,729,826,498,799,268,316
167,1565,1310,239,43,54,314,11,17,5,25
168,248,26,17,5,25,16,21,9,11,64
169,137,511,1593,539,654,1182,1673,344,188,89
170,182,836,1878,818,566,40,21,16,25,5
171,142,553,1505,1832,1392,665,1007,1658,1365,1170
172,1838,106,722,35,211,314,112,64,25,21
173,25,16,21,5,17,9,64,11,960,3
174,289,924,787,22,342,35,49,105,197,112
175,603,673,1700,569,758,278,948,46,880,774
176,889,1551,1692,574,680,283,77,40,101,9
177,479,1452,1330,147,17,16,21,25,5,9
178,1175,594,71,683,173,206,102,64,25,16
179,1227,741,726,368,14,0,11,9,25,21
180,537,314,9,17,5,21,16,25,64,11
181,1242,1026,211,44,0,134,112,33,5,21
182,444,1760,150,1464,923,38,16,21,5,25
183,1882,1754,151,17,16,21,25,5,9,64
184,697,1247,236,752,1344,1122,291,152,99,204
185,717,1244,396,253,11,9,17,25,16,21
186,1824,931,1419,252,14,112,33,11,17,5
187,506,1835,1363,1711,1782,1221,930,980,168,586
188,1276,273,613,42,98,240,35,96,0,77
189,26,9,21,16,25,5,17,11,64,3
190,1538,407,422,464,20,9,16,21,25,5
191,72,39,17,16,21,25,5,9,64,11
192,322,1070,542,1139,1753,1845,616,156,528,422
193,87,3,25,16,21,5,17,9,11,64
194,98,1197,690,45,197,112,102,9,17,25
195,940,474,1482,1230,456,1487,1091,432,338,920
196,161,961,418,1664,1561,694,1822,173,16,21
197,17,21,16,25,5,9,64,11,101,3
198,644,438,1293,197,64,17,16,21,25,5
199,1177,833,1134,888,320,167,28,39,25,21
200,1888,812,914,877,486,473,268,168,482,91
201,1777,314,64,9,17,5,21,16,25,11
202,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
203,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
204,112,16,21,25,17,5,9,11,101,64
205,11,16,21,5,25,17,9,3,64,101
206,625,440,609,108,31,105,17,21,16,25
207,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
208,178,513,259,17,5,21,16,25,9,11
209,746,16,25,21,29,5,17,11,91,40
210,919,757,194,16,1454,21,25,5,17,9
211,979,330,272,1375,412,468,285,165,70,20
212,869,1823,180,449,411,264,611,858,252,15
213,1031,1351,23,365,68,368,9,17,5,21
214,674,1210,725,1223,1228,262,1898,343,1806,1767
215,651,184,17,5,25,21,16,9,64,11
216,186,16,21,25,5,17,1779,1410,1791,938
217,114,1311,658,51,244,33,3,17,25,16
218,1400,1353,66,16,21,25,5,17,9,64
219,1049,5,16,21,25,17,9,64,11,3
220,25,16,21,5,17,9,64,11,3,101
221,823,314,21,16,25,5,17,9,64,11
222,887,1837,796,609,658,391,104,73,87,31
223,1663,16,25,509,1631,1666,1317,21,5,1146
224,1342,16,21,25,5,17,9,718,1581,1755
225,1631,16,25,509,1663,1666,1317,21,5,1146
226,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
227,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
228,192,147,134,16,21,25,17,5,9,11
229,334,1297,1004,1125,1172,1313,29,59,11,64
230,160,25,16,21,5,17,64,9,3,11
231,527,233,737,20,9,16,21,25,5,17
232,388,1612,70,16,21,25,5,17,9,64
233,91,21,16,25,17,5,40,9,328,11
234,1047,525,493,113,231,226,20,5,16,21
235,352,210,40,25,16,21,345,5,17,9
236,21,16,5,25,17,9,1704,1817,64,558
237,203,962,1318,1531,1366,57,285,134,33,5
238,312,141,316,202,314,206,64,5,25,16
239,207,429,633,1408,483,403,105,77,33,101
240,1282,25,21,16,5,1027,17,241,64,9
241,130,45,3,101,5,16,21,25,17,9
242,1626,1294,1660,293,757,36,202,9,25,16
243,210,345,25,16,21,5,352,17,40,9
244,213,1044,473,858,36,54,101,9,17,21
245,843,1033,1080,1471,586,102,77,40,9,5
246,1622,699,923,160,64,16,21,25,5,17
247,304,346,244,478,79,206,14,0,102,64
248,1360,1129,524,1750,508,79,40,33,16,21
249,1621,1378,314,102,9,5,16,21,25,17
250,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
251,1292,557,5,16,21,25,17,9,11,64
252,1719,318,25,16,21,5,17,9,64,11
253,279,219,893,927,1699,726,769,277,64,21
254,1185,189,227,15,58,88,14,16,21,25
255,250,1043,559,41,73,105,153,40,25,16
256,1603,1236,807,1369,950,1775,146,36,43,91
257,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
258,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
259,908,512,1281,1185,342,88,49,33,25,21
260,33,21,25,16,17,5,64,9,77,11
261,617,693,1241,485,1043,227,59,206,153,101
262,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
263,397,298,64,17,5,16,21,25,9,11
264,1370,711,1234,1840,753,260,1043,19,455,184
265,283,598,231,17,16,21,25,5,9,64
266,352,210,40,16,25,21,5,17,1317,1631
267,17,16,21,25,5,9,64,11,101,3
268,849,1339,976,866,1060,1805,650,264,599,455
269,1023,698,139,202,112,17,21,16,5,25
270,1071,1279,1086,637,1375,624,775,348,15,77
271,280,1334,453,1579,1857,1649,1643,1340,294,347
272,560,766,854,249,580,275,64,17,25,16
273,1427,1090,872,1298,16,576,21,1145,1691,1186
274,1114,92,405,459,248,45,54,26,102,77
275,245,1639,270,482,165,40,101,5,21,16
276,16,21,5,25,17,1090,1298,872,1427,9
277,25,16,21,5,17,9,64,11,3,40
278,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
279,25,16,21,5,17,9,64,11,3,40
280,5,16,21,25,17,9,11,64,3,40
281,827,1042,1486,964,1435,1523,28,5,21,16
282,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
283,522,130,259,14,25,16,21,5,17,9
284,56,368,16,25,21,5,17,9,64,11
285,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
286,1167,1219,526,358,1775,297,310,104,82,36
287,1453,17,5,16,21,25,9,64,11,3
288,402,10,3,17,21,16,25,5,9,64
289,243,38,259,16,21,5,25,17,9,64
290,295,266,218,124,88,296,0,101,17,21
291,337,51,29,5,25,16,21,17,9,11
292,492,425,1249,268,147,87,26,3,101,11
293,1647,1891,591,713,1389,1248,410,269,333,345
294,581,1289,775,20,26,64,25,16,21,5
295,1150,562,621,478,58,26,102,3,11,9
296,929,1841,64,16,21,25,5,17,9,11
297,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
298,1155,21,16,25,5,17,9,64,11,40
299,87,11,5,16,21,25,17,9,64,3
300,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
301,1191,995,595,282,1426,1821,1000,252,93,68
302,529,1101,1494,558,72,21,16,25,17,5
303,458,5,21,16,25,17,9,64,11,101
304,284,16,21,25,5,17,1779,938,1410,1791
305,288,1865,16,21,25,5,17,9,64,11
306,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
307,782,1016,165,70,59,197,101,5,21,16
308,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
309,410,20,206,0,153,64,9,25,16,21
310,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
311,164,220,79,17,21,16,25,5,9,64
312,1002,1589,16,21,5,25,17,1704,1817,9
313,505,815,1393,354,1108,1278,53,311,56,0
314,859,9,21,16,25,5,17,64,11,101
315,44,16,768,21,25,253,5,1095,17,9
316,5,16,21,25,17,9,1893,678,64,11
317,153,16,21,25,5,9,17,64,101,11
318,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
319,1588,17,16,21,25,5,9,64,11,1581
320,179,5,21,16,94,17,25,9,64,11
321,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
322,545,5,25,959,1174,16,21,17,9,64
323,1471,259,134,40,16,21,25,5,17,9
324,40,16,21,25,5,17,9,64,11,3
325,335,1005,153,25,21,16,5,17,9,64
326,5,16,21,25,17,9,1704,1817,11,64
327,102,5,16,21,25,17,9,64,11,3
328,324,1877,171,5,16,21,25,17,9,64
329,392,970,1350,1095,1254,44,16,21,25,5
330,327,1359,714,891,345,54,101,25,21,16
331,1017,1013,43,16,21,25,17,5,9,64
332,33,64,16,21,25,17,5,9,77,11
333,197,64,21,16,25,5,17,9,11,101
334,1354,791,16,21,25,5,17,9,64,11
335,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
336,359,59,11,5,25,16,21,17,9,64
337,239,11,16,21,25,5,17,9,3,991
338,102,64,5,25,21,16,17,9,11,3
339,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
340,712,1480,16,21,25,5,17,9,64,1078
341,313,345,70,134,16,21,25,5,17,9
342,79,21,16,5,17,25,1750,9,220,1163
343,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
344,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
345,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
346,1499,721,1313,234,5,16,21,25,17,9
347,1035,356,58,91,16,21,25,5,17,9
348,357,478,40,16,21,25,5,17,9,64
349,26,16,21,25,5,17,9,64,11,102
350,848,1787,1671,26,64,25,16,21,5,17
351,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
352,70,16,21,25,5,17,9,64,11,101
353,447,224,218,296,134,9,25,16,21,5
354,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
355,991,239,21,16,25,5,17,9,11,33
356,541,1424,300,26,11,17,5,21,16,25
357,308,1111,79,0,102,33,3,101,11,9
358,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
359,1164,75,598,540,39,112,17,16,21,25
360,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
361,855,907,834,707,383,493,253,124,54,368
362,384,21,16,25,5,17,9,64,11,101
363,68,206,21,16,25,5,17,9,64,11
364,847,389,1162,1862,1556,567,1594,271,30,311
365,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
366,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
367,685,945,1895,1075,480,1849,401,43,40,16
368,1264,596,732,1497,45,91,17,21,16,25
369,126,25,16,21,860,52,1385,17,5,9
370,960,25,16,21,5,17,9,64,11,101
371,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
372,1726,990,1523,520,342,231,25,21,16,5
373,1168,1411,16,21,25,5,17,9,64,11
374,1309,40,64,25,16,21,5,17,9,11
375,925,1153,304,243,73,70,0,5,21,16
376,516,1843,1852,985,992,642,1295,1307,1093,339
377,1560,153,25,16,21,5,17,9,64,11
378,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
379,253,44,16,21,25,5,17,9,64,11
380,1651,77,33,64,16,21,25,5,17,9
381,33,25,16,21,17,5,64,1161,9,77
382,998,16,1652,158,5,21,17,25,64,9
383,424,269,20,25,16,21,5,17,9,11
384,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
385,16,21,5,25,17,9,64,11,3,101
386,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
387,776,1717,1886,571,914,813,124,44,296,64
388,1403,33,17,25,16,21,5,9,64,11
389,678,5,16,21,25,17,9,64,11,3
390,16,21,5,25,17,1090,1298,872,1427,9
391,1345,1381,1563,66,16,21,25,5,17,9
392,621,459,16,21,25,5,17,64,9,11
393,451,946,1757,102,21,16,25,5,17,9
394,509,16,25,1663,1631,1666,1317,21,5,1146
395,452,16,21,25,5,17,9,11,3,33
396,0,11,5,16,21,25,17,9,64,3
397,16,21,5,25,17,9,64,11,40,3
398,5,16,21,25,17,9,11,64,3,40
399,1601,955,482,105,153,112,101,11,9,25
400,1132,58,16,25,21,5,17,9,64,11
401,687,102,5,21,16,25,17,9,64,11
402,26,16,21,25,5,17,9,64,11,102
403,1607,471,218,41,16,21,25,5,17,9
404,15,33,16,21,25,17,5,64,9,11
405,25,16,21,5,17,9,64,11,3,101
406,1074,1818,831,165,314,14,105,197,153,112
407,865,1488,1072,1743,1836,1457,699,1569,22,211
408,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
409,58,1132,16,21,99,25,5,17,9,11
410,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
411,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
412,592,811,500,1854,1012,30,17,5,16,21
413,959,1174,545,16,25,5,21,17,9,64
414,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
415,3,16,21,5,25,17,11,9,1704,1817
416,25,16,21,5,17,1146,64,9,1317,1631
417,96,25,21,16,5,17,9,64,11,33
418,99,204,345,206,197,11,16,21,25,5
419,1581,16,21,25,5,17,9,718,1342,1755
420,1238,301,310,25,16,21,5,17,64,9
421,38,5,16,21,25,17,243,9,259,11
422,1037,243,25,16,21,5,17,9,64,11
423,430,10,16,17,21,9,49,25,0,26
424,134,64,16,21,25,5,17,9,11,33
425,1011,16,21,5,25,17,9,64,11,3
426,894,293,838,365,88,112,33,9,25,21
427,84,774,508,16,21,25,5,17,9,64
428,64,16,21,25,5,17,9,11,33,77
429,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
430,26,102,16,21,25,5,17,9,64,11
431,3,11,16,5,25,21,17,9,64,101
432,26,16,21,25,5,17,9,64,848,102
433,102,16,21,25,5,17,9,11,3,64
434,1755,16,21,25,5,17,9,718,1581,1342
435,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
436,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
437,1678,60,16,21,25,5,17,222,64,9
438,571,9,17,21,16,25,5,64,11,101
439,1481,1137,5,16,21,25,17,9,64,11
440,134,16,21,25,5,17,64,9,11,40
441,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
442,1705,606,16,21,25,5,17,9,64,11
443,909,708,16,21,5,25,17,9,64,11
444,582,39,25,16,21,5,17,9,64,11
445,585,612,1250,230,1229,1003,66,16,21,25
446,1337,1511,715,1624,1280,1875,1501,1884,588,1308
447,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
448,226,39,16,21,25,5,17,9,358,64
449,801,16,21,25,5,17,9,64,786,1078
450,346,59,101,16,21,5,25,17,9,64
451,16,21,5,25,17,9,64,11,40,3
452,597,21,16,25,5,17,9,64,11,101
453,25,16,21,5,17,9,64,11,960,3
454,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
455,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
456,934,1431,415,64,17,5,16,21,25,9
457,1904,1325,1730,17,16,21,25,5,9,64
458,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
459,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
460,25,16,21,5,17,9,64,11,3,101
461,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
462,333,112,101,21,16,25,5,17,9,64
463,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
464,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
465,1377,42,93,16,21,25,5,17,9,40
466,11,16,5,21,25,17,9,3,64,101
467,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
468,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
469,1589,1002,16,21,25,5,17,9,64,11
470,333,21,649,1508,1831,547,169,16,25,17
471,405,72,21,16,25,17,5,9,11,64
472,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
473,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
474,775,91,40,25,21,16,5,17,9,11
475,1831,649,1508,1345,12,1752,1538,517,815,1393
476,21,16,25,5,17,9,64,11,101,3
477,15,16,21,25,17,5,33,9,1315,64
478,649,1831,1508,1345,1752,12,1538,517,815,1393
479,70,16,649,1831,1508,21,12,1752,1345,5
480,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
481,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
482,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
483,952,666,11,16,21,25,5,17,9,64
484,923,16,444,1760,150,21,25,1622,5,699
485,28,21,16,25,5,17,9,64,33,11
486,174,1746,1025,656,165,0,197,153,101,21
487,1020,412,21,16,25,5,476,1387,95,858
488,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
489,82,16,21,730,17,25,1219,5,9,11
490,56,368,16,21,25,5,17,9,64,11
491,5,25,16,21,17,9,64,11,3,101
492,272,38,5,16,21,25,17,11,9,64
493,1128,1189,170,144,400,302,44,16,21,25
494,750,396,16,21,25,5,17,9,64,11
495,33,649,1831,1508,1276,21,12,1752,1345,1603
496,1454,919,33,757,16,21,25,194,5,17
497,716,1478,225,400,296,16,21,25,5,17
498,718,16,21,25,5,17,9,1581,1342,1755
499,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
500,842,380,1396,1206,55,77,16,21,25,5
501,25,16,21,5,17,9,64,11,960,3
502,16,21,25,5,17,9,64,11,101,3
503,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
504,1512,751,72,17,16,21,25,5,9,64
505,1019,16,21,25,5,17,9,718,1581,1342
506,508,1360,1129,524,84,774,21,16,25,5
507,987,1399,1574,146,25,16,21,5,17,9
508,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
509,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
510,5,21,16,25,17,9,64,11,101,3
511,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
512,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
513,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
514,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
515,783,845,16,21,25,5,17,9,64,11
516,786,16,21,25,5,17,9,64,801,1078
517,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
518,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
519,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
520,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
521,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
522,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
523,373,259,16,25,21,411,5,17,40,99
524,124,16,21,25,17,5,9,64,101,296
525,345,43,33,25,16,21,5,17,9,64
526,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
527,25,16,21,5,17,9,64,11,3,40
528,482,31,16,21,25,5,17,9,64,11
529,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
530,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
531,25,16,21,5,17,9,64,11,960,3
532,151,1882,1754,17,16,21,25,5,9,64
533,41,16,328,471,1607,21,25,218,5,17
534,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
535,21,16,5,25,17,9,64,11,40,101
536,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
537,358,226,16,21,25,5,17,64,9,11
538,861,932,269,54,0,105,153,5,21,16
539,285,16,21,5,25,17,1366,1318,64,9
540,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
541,872,1090,1298,1427,16,576,21,1145,1691,1186
542,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
543,1873,586,16,21,25,5,17,9,64,11
544,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
545,1446,16,21,25,5,17,9,64,11,101
546,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
547,1764,345,16,25,21,5,17,9,64,11
548,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
549,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
550,77,11,16,21,25,5,17,9,64,3
551,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
552,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
553,58,1132,16,21,25,5,17,9,64,99
554,938,16,21,25,5,17,1779,1410,1791,284
555,21,16,5,25,17,9,1704,1817,64,558
556,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
557,1605,119,302,16,21,25,1097,5,1386,17
558,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
559,199,16,21,5,25,17,9,64,40,259
560,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
561,501,667,1834,1751,16,980,25,17,21,5
562,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
563,40,16,21,25,5,17,9,64,11,3
564,0,1276,1275,1274,1273,1272,1271,1270,1269,1268
