0,1,2,3,4,5,6,7,8,9,10
205,166,11,21,16,25,5,17,9,3,65
206,636,444,631,747,620,265,109,360,58,105
207,178,16,21,25,17,5,9,33,65,11
208,179,950,788,912,518,259,646,260,403,134
209,882,1397,1527,1847,795,758,771,588,1112,345
210,1619,769,377,927,367,196,16,21,25,17
211,181,16,21,25,17,5,9,65,1372,33
212,989,1381,188,697,1007,1017,586,332,1384,480
213,878,1830,182,911,507,431,622,454,1162,425
214,1116,1042,1359,23,367,370,0,69,9,5
215,684,1218,1808,263,1492,736,1897,1237,1232,1371
216,356,1224,1133,660,186,370,5,17,25,21
217,188,16,25,21,17,5,33,697,586,9
218,657,1317,667,51,245,3,33,5,17,25
219,1361,1406,355,1158,1134,1226,808,1019,158,742
220,1062,5,25,16,21,17,9,65,1669,33
221,320,264,180,31,25,16,21,5,17,9
222,834,392,316,16,21,25,17,5,9,33
223,896,1842,681,807,1642,667,393,883,620,350
224,1603,737,237,28,44,16,21,25,17,5
225,1864,1349,1871,104,70,98,282,203,43,227
226,1639,1048,28,16,21,25,17,5,9,65
227,33,21,16,25,17,5,9,65,78,584
228,1115,463,298,21,1075,16,25,17,5,33
229,1330,1560,1535,527,944,884,194,148,539,196
230,336,1303,1615,1141,914,1004,558,1015,1319,155
231,1690,331,943,737,476,161,142,597,205,237
232,234,535,748,1105,87,20,113,78,9,25
233,390,1147,405,726,717,10,74,646,94,308
234,91,235,14,3,16,21,25,17,5,9
235,1060,1796,1587,1021,202,533,380,497,114,186
236,750,1786,1250,353,211,203,240,40,16,21
237,33,17,25,21,16,5,9,65,3,11
238,204,972,1324,1225,1511,850,1539,1375,57,379
239,314,318,142,203,316,207,65,5,25,16
240,208,645,433,1414,487,285,406,105,78,101
241,1287,1669,1062,448,580,59,207,5,25,16
242,867,159,45,131,0,14,101,3,33,5
243,1670,1300,1172,1634,769,295,525,36,203,78
244,1468,643,211,194,1120,360,346,25,16,21
245,661,214,477,175,36,868,78,101,9,17
246,1512,1802,1593,1045,430,451,1697,1472,1094,499
247,1631,1538,215,1283,962,1476,1811,1721,250,1791
248,306,245,482,347,448,80,546,134,94,0
249,1145,532,1756,1369,80,40,33,21,16,25
250,1630,1388,316,102,9,5,21,16,25,17
251,218,467,16,21,25,5,17,33,9,65
252,567,1298,5,16,21,25,17,9,65,33
253,746,221,219,320,25,21,16,17,5,9
254,902,880,279,935,220,1702,1822,737,278,65
255,1867,969,1529,481,1194,191,228,252,15,88
256,1686,890,251,1056,569,272,74,343,41,105
257,1612,819,1801,1378,957,1778,1272,1244,1730,1322
258,449,1637,996,1791,224,72,569,528,693,373
259,1026,51,343,196,207,39,21,16,25,5
260,1286,1881,916,517,637,594,723,922,1194,343
261,254,360,227,403,20,33,16,21,25,17
262,628,1891,1559,704,1249,489,202,1056,177,841
263,1506,230,20,16,21,17,25,5,732,9
264,300,399,1166,65,5,17,16,21,25,9
265,1379,1845,722,1242,744,977,765,1370,1464,1571
266,284,608,232,5,17,21,16,25,9,33
267,353,78,16,21,25,17,5,9,33,65
268,1895,900,237,71,102,17,21,16,25,5
269,860,875,1626,775,1347,986,1074,1807,631,1277
270,1035,709,140,203,113,17,25,21,16,5
271,1086,1101,1812,1724,496,635,786,1384,349,648
272,281,363,1342,1227,400,458,1295,1659,1754,1080
273,570,777,864,276,591,250,1233,30,96,272
274,243,1432,211,244,16,21,25,17,5,9
275,1131,1127,1251,92,226,249,463,54,45,131
276,246,1647,226,303,271,486,166,370,40,5
277,1748,476,180,199,102,65,5,17,16,21
278,17,25,16,21,5,9,65,33,3,11
279,450,389,1872,1561,328,820,1413,1235,111,814
280,253,17,25,16,21,5,9,65,33,11
281,5,16,21,25,17,9,33,11,3,65
282,1139,838,1489,974,1440,1530,1054,28,5,21
283,1722,255,1322,17,21,815,16,25,5,9
284,1750,1362,530,131,260,14,3,25,16,21
285,56,16,21,25,17,5,339,9,938,58
286,259,21,16,17,25,5,9,65,33,3
287,1178,1228,1778,1574,299,104,36,312,83,244
288,1454,148,3,5,17,16,21,25,9,65
289,405,10,3,17,21,16,25,5,9,65
290,38,260,244,31,16,21,25,17,5,9
291,297,267,813,740,282,125,219,88,298,0
292,1713,338,202,1319,379,51,29,272,71,135
293,1860,1052,429,1078,496,1257,872,269,148,10
294,1657,1890,602,724,1256,1398,353,413,242,472
295,592,1294,786,1079,432,275,373,309,136,167
296,840,1163,1325,572,632,482,165,45,58,0
297,937,1846,545,360,298,403,33,65,25,21
298,11,21,16,25,17,5,9,65,33,3
299,1167,619,17,25,16,21,5,9,65,33
300,1126,158,68,380,740,77,646,131,260,273
301,125,25,16,21,17,5,9,33,65,326
302,1200,1005,283,1431,1829,1010,253,278,93,260
303,537,1117,1499,568,73,21,16,17,25,5
304,761,1826,462,1262,5,17,16,21,25,9
305,285,21,16,17,208,645,433,25,5,9
306,1866,702,290,21,16,25,17,5,9,33
307,1678,68,115,448,546,49,264,180,135,16
308,793,1196,1029,71,166,199,59,101,9,5
309,9,5,21,16,17,25,33,65,11,3
310,988,1655,1562,296,565,295,413,153,335,545
311,125,660,25,16,21,1439,326,385,17,5
312,1399,1459,1383,165,221,80,17,21,16,25
313,1590,1625,755,575,1012,1243,172,174,275,309
314,509,826,1125,1556,1284,1701,355,53,746,555
315,1869,869,87,9,21,16,25,17,5,33
316,550,44,16,21,25,17,5,1691,65,9
317,1204,466,1245,1160,206,1233,369,315,200,132
318,302,154,21,16,25,17,5,9,33,65
319,69,16,21,25,5,17,9,33,65,3
320,1596,131,17,16,21,25,5,65,9,33
321,303,200,608,237,41,244,71,9,5,16
322,321,244,59,21,16,1793,943,25,5,17
323,1461,778,1084,350,816,555,3,5,25,21
324,1888,323,1472,843,1572,260,40,135,16,21
325,40,16,21,25,17,5,9,65,11,33
326,337,1016,898,219,154,101,9,25,21,16
327,1000,269,380,5,16,21,25,17,33,9
328,325,102,5,21,16,25,17,9,33,65
329,1877,423,362,805,172,497,326,9,5,25
330,394,980,1358,1261,1111,96,44,25,16,21
331,329,1296,1368,900,725,520,892,309,608,54
332,1318,331,1025,943,892,476,43,16,21,25
333,1185,33,65,21,16,25,17,5,9,11
334,1210,199,207,65,5,17,21,16,25,9
335,801,1362,21,16,17,25,5,9,779,33
336,5,16,21,25,17,9,33,65,3,11
337,128,29,33,25,16,21,5,17,9,65
338,1899,1821,361,1026,698,258,235,59,113,11
339,852,240,135,11,21,16,25,17,5,9
340,1817,1230,558,471,726,419,330,10,221,73
341,344,171,1759,1788,1882,17,21,16,25,5
342,1483,723,320,137,403,346,31,207,16,21
343,841,315,110,131,71,346,135,65,25,16
344,455,887,1851,289,1460,348,491,639,1521,1513
345,851,48,326,21,16,17,25,5,9,33
346,656,739,1884,1469,1543,1158,1274,1338,390,578
347,1460,531,1308,332,1521,471,1033,303,165,232
348,1430,682,1211,1506,732,1319,235,102,5,17
349,1047,358,91,58,16,21,25,17,5,9
350,359,482,40,16,21,25,17,5,9,65
351,26,21,16,25,17,5,33,9,3,473
352,1645,1380,1223,859,583,1677,1790,488,1226,366
353,1439,435,369,566,125,69,16,21,25,5
354,1034,1344,841,360,131,71,135,16,21,25
355,451,258,219,225,298,135,9,25,21,16
356,19,142,375,14,21,16,25,5,17,9
357,1001,240,21,16,25,17,5,9,33,65
358,551,1365,1429,302,26,11,5,17,21,16
359,1128,310,225,80,580,273,79,264,403,180
360,778,228,41,58,105,135,25,21,16,5
361,1175,76,934,1084,816,426,608,113,39,17
362,383,21,16,25,5,17,9,33,11,65
363,865,718,1382,845,915,811,254,385,497,125
364,386,343,49,78,33,21,16,25,17,5
365,311,1079,97,132,136,448,79,94,134,71
366,391,1327,577,958,1173,1564,1650,858,1602,30
367,167,102,21,16,25,17,5,9,65,3
368,25,16,21,17,5,9,65,33,11,3
369,695,952,1893,1090,484,1854,524,404,43,40
370,1270,743,606,1504,612,441,405,45,91,102
371,375,240,25,21,16,5,17,9,33,65
372,968,25,16,21,17,5,9,33,65,3
373,409,1343,1797,16,21,25,17,5,1437,1416
374,1731,418,1727,1530,1551,1000,528,440,165,343
375,1417,1123,1148,1272,414,979,406,97,39,33
376,993,1315,730,417,40,65,25,16,21,17
377,933,1041,982,853,633,1493,420,678,1464,706
378,521,1002,1857,1848,652,1648,995,1301,1729,1109
379,1568,115,546,646,580,308,196,346,154,39
380,1475,1442,273,94,69,3,16,21,17,25
381,254,16,21,25,17,5,9,33,65,11
382,1661,78,33,65,21,16,25,17,5,9
383,625,1219,1246,907,426,566,115,225,232,646
384,1565,1008,71,308,5,16,21,17,25,65
385,428,1265,270,20,5,25,21,16,17,9
386,432,16,1290,21,25,17,5,9,65,33
387,479,39,16,21,25,5,17,9,65,33
388,320,273,94,180,308,16,21,25,5,17
389,787,1723,1885,1502,824,581,922,771,632,785
390,1409,443,11,3,33,17,25,21,16,5
391,1100,688,474,77,240,59,69,5,16,21
392,1193,518,5,16,21,17,25,9,3,65
393,1352,452,1548,1390,1571,67,16,21,25,17
394,632,463,221,260,21,16,17,25,5,65
395,456,953,1762,530,102,101,16,21,25,17
396,514,171,463,17,21,16,1788,25,5,33
397,457,21,16,25,17,5,33,9,65,3
398,1550,0,11,5,16,21,25,17,9,33
399,1321,712,742,200,140,608,38,5,16,21
400,556,237,166,11,5,17,25,16,21,9
401,1609,963,326,486,105,154,113,101,11,9
402,889,470,1148,1350,292,406,435,566,432,309
403,985,697,349,102,5,16,21,25,17,9
404,473,93,26,33,21,16,25,17,5,9
405,475,1616,618,1194,1019,1112,1607,740,369,352
406,15,105,346,33,21,16,25,17,5,9
407,686,1510,615,1243,8,539,326,313,270,316
408,1089,1823,842,273,166,199,105,316,14,154
409,874,1458,1491,1087,1841,1749,1687,1577,711,658
410,3,5,16,21,25,17,9,33,65,11
411,615,1567,1120,709,380,272,58,33,16,21
412,0,9,21,16,25,17,5,33,65,11
413,33,21,16,25,5,17,65,9,1902,3
414,603,504,822,1859,1024,30,5,17,16,21
415,967,1184,976,555,240,262,135,16,21,25
416,530,44,58,16,21,25,17,5,9,33
417,3,16,21,5,17,25,9,33,11,65
418,17,25,16,21,5,9,65,33,3,11
419,620,25,797,16,21,17,5,9,33,65
420,1307,99,205,199,346,207,11,9,25,16
421,1589,79,264,69,39,25,16,21,5,17
422,1852,1246,303,5,17,25,16,21,33,9
423,1122,1671,1818,1656,1736,1188,981,421,531,1126
424,586,581,1084,1607,816,539,147,244,44,25
425,434,10,16,17,21,49,9,0,26,25
426,135,65,21,16,25,5,17,33,9,3
427,1022,1386,547,1201,16,21,25,17,5,9
428,903,579,849,295,367,88,154,113,33,17
429,85,792,785,512,105,113,1282,21,16,25
430,65,16,21,25,17,5,9,33,3,11
431,648,440,237,264,71,316,16,21,25,5
432,242,58,26,102,21,16,25,17,5,9
433,11,3,33,5,25,16,21,17,9,65
434,1118,311,26,3,17,16,21,25,5,9
435,839,1136,630,1355,102,17,25,16,21,5
436,1751,1760,525,892,373,240,16,21,25,17
437,1793,1306,321,943,110,316,16,21,25,5
438,1683,806,60,318,1155,375,41,14,3,16
439,581,31,9,17,21,16,25,5,65,33
440,1363,1484,1152,1120,990,380,30,608,38,273
441,135,21,16,25,5,17,33,65,9,3
442,584,534,33,21,16,25,5,17,9,65
443,590,1142,1267,1708,1715,617,768,379,360,262
444,719,917,21,16,17,25,5,9,65,33
445,971,593,39,25,16,21,5,17,9,65
446,623,1238,596,1427,1258,1544,1014,231,67,17
447,1875,1345,1745,1633,1285,1519,1509,599,1753,1314
448,92,21,16,25,17,5,727,555,9,3
449,227,39,11,16,21,25,17,5,33,9
450,1177,909,265,813,114,110,347,83,316,113
451,700,148,347,320,180,59,31,207,101,5
452,16,21,25,17,5,9,65,11,33,3
453,607,1613,725,463,33,21,16,25,17,5
454,25,16,21,17,5,9,33,65,11,3
455,120,1614,1395,529,1665,857,304,16,1113,216
456,545,597,58,14,16,21,25,17,5,33
457,942,1436,419,65,5,17,16,21,25,9
458,1735,1389,653,1903,1013,1534,1652,17,25,16
459,533,16,21,5,25,17,1587,33,9,65
460,66,25,21,16,17,5,9,65,33,3
461,454,261,87,17,21,16,25,5,65,9
462,1084,813,335,147,258,486,26,113,101,11
463,638,1738,16,21,25,5,17,33,9,65
464,1900,691,1244,224,648,381,275,136,44,5
465,1387,1606,946,1598,42,93,33,21,16,25
466,546,180,262,11,3,5,16,21,25,17
467,128,29,16,25,21,33,5,17,1449,9
468,16,21,25,17,5,9,65,33,3,11
469,1597,1012,651,20,21,16,25,5,17,9
470,339,335,56,203,58,16,21,25,17,5
471,711,408,73,580,403,308,16,21,25,17
472,26,21,16,25,17,5,33,9,3,473
473,166,16,21,25,5,17,9,33,11,65
474,1500,786,66,91,40,25,21,16,17,5
475,1836,1635,1604,28,1516,1834,975,1139,838,826
476,927,65,16,21,25,17,5,1455,33,9
477,15,1384,33,21,16,25,17,5,209,9
478,448,71,180,21,16,1516,1834,25,1836,1635
479,501,38,65,16,21,25,5,17,9,33
480,302,28,21,16,25,17,5,9,1836,1635
481,498,3,16,21,25,17,5,9,65,33
482,960,675,1337,646,94,262,308,11,21,16
483,931,73,16,21,25,17,151,1765,5,65
484,28,21,16,25,17,5,9,33,65,3
485,1752,665,175,166,199,0,154,101,21,16
486,687,925,1032,21,16,25,17,5,9,33
487,1212,369,326,435,21,16,25,943,17,5
488,83,21,16,25,17,5,9,65,33,135
489,938,56,166,78,16,21,25,17,5,9
490,5,17,25,16,21,9,65,33,3,11
491,1210,38,273,5,16,21,17,25,65,9
492,1792,1825,1144,1198,145,171,304,403,44,59
493,762,715,398,16,21,25,17,5,9,65
494,135,78,33,21,16,25,17,5,9,65
495,1455,927,272,33,16,21,25,17,5,65
496,727,1604,1480,92,555,226,298,403,21,16
497,463,367,21,16,25,17,1115,5,33,9
498,854,1213,1403,873,1220,382,55,48,78,16
499,745,25,16,21,17,5,9,33,65,3
500,751,16,21,25,17,5,9,65,33,3
501,828,247,352,825,347,205,16,21,25,5
502,763,1810,1520,1376,410,73,65,17,16,21
503,1835,1031,1401,231,21,16,25,17,5,213
504,5,16,21,25,17,9,33,65,11,3
505,846,512,20,21,16,25,17,5,65,9
506,1405,998,1582,779,25,21,16,17,5,9
507,1742,20,16,21,25,17,5,846,9,65
508,499,597,5,16,21,25,17,9,65,33
509,1277,779,257,426,48,39,17,21,16,25
510,33,21,16,25,17,5,9,65,11,3
511,115,320,137,403,180,262,346,69,31,3
512,16,21,25,17,5,9,65,33,3,11
513,794,856,16,21,25,17,5,9,33,65
514,797,620,25,16,21,17,5,33,9,65
515,1393,313,16,21,25,17,5,65,9,1323
516,804,17,16,21,25,5,9,33,65,11
517,242,21,25,16,17,5,65,58,26,9
518,815,1322,1722,21,16,17,25,255,5,9
519,975,1638,33,212,21,16,25,17,5,1516
520,364,5,17,25,21,16,9,33,65,3
521,965,1445,375,237,260,58,25,16,21,17
522,660,385,125,25,16,21,17,5,9,1419
523,295,885,476,545,35,282,43,244,346,33
524,203,16,21,25,328,17,5,9,65,33
525,25,16,21,17,5,9,65,33,11,3
526,205,486,31,21,16,25,17,5,9,65
527,253,43,101,11,16,21,25,17,5,9
528,813,260,17,16,21,25,5,192,1726,33
529,78,25,16,21,17,5,9,33,65,11
530,152,1882,1759,344,17,16,21,25,5,9
531,41,346,16,21,25,17,5,9,33,65
532,1421,20,16,21,25,17,5,9,33,65
533,21,16,25,17,5,9,33,65,11,3
534,1006,135,33,21,16,25,17,5,65,9
535,360,227,33,21,16,25,17,5,9,65
536,871,1640,1523,1108,1248,940,501,270,54,235
537,287,16,21,25,17,5,33,9,65,3
538,166,26,3,16,21,25,17,5,9,65
539,17,16,21,25,5,9,65,3,33,11
540,881,40,21,16,25,17,5,9,65,33
541,629,21,16,25,17,5,65,9,305,33
542,1873,841,114,597,298,44,316,16,21,25
543,5,16,21,25,17,9,33,65,3,11
544,16,21,25,17,5,9,65,3,11,33
545,1246,33,25,21,16,17,5,9,65,3
546,1769,346,16,21,25,5,17,33,9,65
547,40,11,21,16,25,17,5,9,65,33
548,78,11,21,16,25,17,5,9,33,65
549,14,16,21,25,17,5,9,11,3,33
550,740,9,16,21,17,5,25,33,65,11
551,738,58,16,21,25,17,5,9,65,33
552,946,370,33,1387,1606,21,16,25,1598,5
553,71,21,16,25,5,17,9,33,65,11
554,33,21,16,25,17,5,9,65,11,3
555,1614,120,304,3,16,21,25,5,17,9
556,1334,16,21,25,17,5,1323,1263,1680,1673
557,1203,201,21,16,5,25,17,9,33,65
558,65,25,16,21,17,5,9,33,3,11
559,505,1839,1482,676,25,16,990,23,21,17
560,21,16,25,17,5,9,33,65,11,3
561,240,180,40,21,16,25,17,5,9,65
562,1212,943,435,825,258,347,326,45,44,369
563,454,1513,427,312,65,16,21,17,25,5
564,99,65,21,16,25,17,5,58,9,33
565,102,3,16,21,5,25,17,9,65,33
566,343,21,16,25,17,5,33,1741,9,65
567,709,207,5,16,21,25,17,9,33,65
568,1610,1718,199,207,21,16,25,5,17,9
569,20,1421,21,16,25,17,5,9,33,65
570,260,240,244,21,16,25,5,17,9,33
571,983,1374,1532,25,21,16,17,5,9,65
572,57,21,16,25,17,5,1225,1324,9,33
573,1088,1419,415,660,315,219,20,26,25,21
574,260,16,21,25,17,5,65,9,33,244
575,997,1346,19,235,5,21,16,25,17,9
576,175,44,20,17,16,21,25,5,9,65
577,1170,1415,1787,999,272,38,346,17,25,16
578,284,21,16,5,25,17,9,33,65,3
579,25,16,21,17,5,9,65,33,11,3
580,33,5,21,16,25,17,9,65,3,11
581,134,39,5,16,21,25,17,9,65,33
582,25,16,21,17,5,65,9,33,1451,1628
583,580,137,94,39,16,21,25,17,5,65
584,398,58,762,16,21,25,715,17,5,9
585,26,33,21,16,25,17,5,9,65,3
586,1411,1730,1038,310,21,16,25,5,17,33
587,486,21,16,25,17,5,9,65,11,33
