0,1,2,3,4,5,6,7,8,9,10
71,772,1562,1265,145,1276,111,489,1150,401,605
72,1647,870,673,51,28,94,195,88,25,21
73,38,5,25,21,16,17,9,65,11,3
74,436,871,52,1333,1398,472,128,574,148,25
75,217,377,662,1375,493,612,77,53,398,606
76,580,71,31,11,9,17,5,21,16,25
77,55,472,168,248,480,66,207,14,114,78
78,951,326,56,244,166,207,65,5,25,16
79,100,58,16,21,25,17,5,9,3,92
80,499,444,1231,1782,234,69,315,31,59,207
81,1579,28,94,297,33,21,16,25,17,5
82,1361,862,636,61,71,65,16,21,25,5
83,779,802,123,21,16,509,5,25,17,9
84,62,1171,26,78,33,65,16,21,25,17
85,63,980,598,235,975,1550,694,1608,193,113
86,318,1283,406,174,115,574,83,88,14,106
87,64,387,699,1627,213,146,251,1487,381,574
88,1881,1494,1708,755,733,766,534,128,16,21
89,460,167,316,771,310,45,14,114,3,9
90,601,8,312,67,261,89,88,106,9,17
91,1802,717,331,311,410,917,606,276,484,73
92,1011,1686,1637,1338,1131,993,917,1365,1051,56
93,197,1093,1261,477,1583,1366,1059,141,312,190
94,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
95,1621,390,346,71,16,21,25,5,17,9
96,375,414,780,632,100,92,103,40,3,25
97,587,896,703,412,140,1691,897,672,1207,381
98,790,1704,646,1768,504,700,225,34,261,59
99,506,1714,1722,670,76,992,425,548,298,305
100,127,11,16,21,5,25,17,9,65,3
101,517,41,25,21,16,5,17,9,65,11
102,782,1409,57,190,343,244,33,17,25,21
103,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
104,677,16,21,25,5,17,9,1588,730,1034
105,521,960,349,484,39,25,16,21,17,5
106,817,81,87,445,869,80,59,102,9,17
107,475,240,48,484,65,17,21,16,25,5
108,82,383,792,933,1623,172,1012,504,1071,317
109,1110,1074,462,20,65,16,21,25,5,17
110,742,192,709,83,0,198,114,40,102,9
111,43,26,16,21,25,5,17,9,474,65
112,85,785,510,114,16,21,25,5,17,9
113,373,108,458,161,102,9,17,5,21,16
114,671,1565,1529,648,1709,635,746,227,54,89
115,21,16,5,25,17,9,1711,1367,65,566
116,176,247,86,754,18,114,9,25,16,21
117,61,1017,195,80,88,166,26,103,155,5
118,89,16,21,25,5,17,9,65,11,102
119,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
120,1488,1068,916,867,626,888,825,1252,97,66
121,1538,105,16,21,25,5,17,204,65,9
122,1465,40,102,5,16,21,25,17,9,65
123,91,1069,438,804,1416,911,1169,640,801,642
124,33,16,21,25,17,5,9,65,3,78
125,528,676,923,93,484,9,16,21,25,17
126,351,718,540,1090,10,231,94,276,259,136
127,478,96,1400,1035,1856,734,415,613,869,243
128,1685,1322,23,305,270,228,244,73,103,3
129,1412,1744,558,1832,164,252,370,21,16,25
130,364,559,26,114,102,9,5,16,21,25
131,467,1299,898,171,59,9,25,16,21,5
132,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
133,608,489,115,413,347,28,136,26,114,9
134,943,241,99,248,78,102,17,25,16,21
135,287,861,554,1005,1893,753,234,315,71,5
136,1679,1043,988,227,0,198,103,9,17,16
137,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
138,1435,572,333,1620,962,265,1839,992,226,105
139,106,102,11,16,21,25,5,17,9,65
140,778,1101,1080,1334,1274,457,749,1381,470,34
141,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
142,1663,1010,159,17,5,16,21,25,9,65
143,607,434,143,107,564,526,39,0,65,9
144,902,818,1336,1724,638,1715,812,1365,714,510
145,108,269,29,259,65,16,21,25,5,17
146,1156,25,16,21,5,17,512,1328,1677,1640
147,112,89,59,14,11,5,21,16,25,17
148,679,1071,270,358,269,71,59,5,25,16
149,487,227,20,114,16,21,25,5,17,9
150,491,538,226,43,136,26,21,16,25,5
151,131,118,692,164,165,466,370,16,21,25
152,1667,857,527,216,1399,1108,121,16,21,25
153,122,196,342,423,1628,1033,385,228,403,343
154,1685,74,40,9,5,16,21,25,17,65
155,123,509,802,219,195,89,114,5,21,16
156,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
157,789,142,1854,1443,1359,1806,1316,1874,251,526
158,569,736,617,126,367,69,31,155,114,78
159,1797,571,266,127,103,155,102,3,9,17
160,129,97,567,203,114,11,5,17,25,21
161,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
162,5,16,21,25,17,9,11,65,3,102
163,1229,1574,781,14,9,17,5,21,16,25
164,567,106,3,11,65,5,16,21,25,17
165,1396,1767,1369,1346,1079,228,303,66,80,49
166,1195,732,1701,1155,741,836,500,812,268,317
167,1571,1322,239,54,315,43,11,17,5,25
168,248,26,17,5,25,16,21,9,65,11
169,514,139,1601,547,664,1683,1191,345,90,189
170,183,846,1883,830,574,40,21,16,25,17
171,561,144,1838,1406,1020,674,1380,1670,1180,1541
172,1844,107,734,35,39,198,114,3,65,25
173,25,16,21,5,17,9,65,11,970,3
174,290,935,798,22,35,343,49,106,198,114
175,683,768,577,277,46,958,611,891,785,1051
176,901,1559,1702,583,690,283,29,40,114,78
177,481,1461,1342,149,17,16,21,25,5,9
178,1185,72,693,174,207,103,65,25,16,21
179,1238,738,225,370,14,0,11,9,25,21
180,544,315,9,17,5,21,16,25,65,11
181,1251,1041,1194,212,44,0,136,114,33,5
182,447,1765,152,1473,934,38,16,21,5,25
183,1888,153,1760,17,16,21,25,5,9,65
184,708,292,1255,762,1356,236,1133,100,154,205
185,729,520,398,253,9,17,25,16,21,5
186,1831,904,1431,252,14,33,11,17,5,25
187,508,1841,1721,1378,1624,1232,1786,991,594,941
188,1285,620,99,240,35,42,0,114,78,33
189,26,9,21,16,25,17,5,65,11,102
190,1545,410,425,466,20,9,16,21,25,5
191,73,39,17,16,21,25,5,9,65,11
192,323,550,1759,1149,1083,623,1557,1850,534,425
193,88,3,25,16,21,5,17,9,11,65
194,99,1206,700,45,198,103,114,65,9,17
195,950,476,1240,459,1492,1496,1103,435,1190,339
196,972,422,162,1675,705,1568,1829,174,16,21
197,17,21,16,25,5,9,65,11,3,102
198,652,1305,198,65,17,16,21,25,5,9
199,843,900,1144,1187,321,168,28,39,25,21
200,824,925,1894,888,488,475,268,169,484,92
201,1781,102,65,9,17,5,21,16,25,11
202,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
203,114,21,16,25,17,5,9,102,65,11
204,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
205,633,443,616,110,31,106,17,21,16,25
206,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
207,178,516,259,0,17,21,16,25,5,9
208,1107,756,16,25,21,5,17,9,11,65
209,767,367,195,16,21,25,5,17,9,65
210,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
211,990,331,272,1387,415,470,286,71,20,166
212,880,1830,181,452,414,264,618,869,252,15
213,1046,1364,23,367,69,370,0,9,17,5
214,1220,684,1903,1234,344,737,262,1376,1655,1809
215,660,1225,185,17,5,25,21,16,9,65
216,187,16,21,25,5,17,582,948,1793,1423
217,116,655,668,51,244,33,3,17,25,16
218,1414,1366,16,21,25,5,17,65,9,141
219,1062,5,1292,25,16,21,59,17,9,65
220,25,16,21,5,17,9,65,11,3,102
221,833,315,21,16,25,5,17,9,65,11
222,1843,899,808,616,668,393,105,148,74,88
223,1674,16,512,1328,1677,1640,25,21,5,1156
224,1354,16,21,25,5,17,9,677,1588,1034
225,1640,16,512,1674,1677,1328,25,21,5,1156
226,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
227,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
228,193,149,136,16,21,25,17,5,9,65
229,335,1309,1137,1182,1017,1324,29,59,11,65
230,161,25,16,21,5,17,9,65,3,11
231,533,233,748,20,9,16,21,25,5,17
232,390,1621,346,71,16,21,25,5,17,9
233,92,16,21,25,17,5,9,65,11,40
234,1060,531,495,115,231,227,20,5,16,21
235,211,750,353,40,16,21,25,5,17,9
236,21,16,5,25,17,9,1711,1367,65,566
237,204,974,1329,1226,1515,849,1538,1381,57,286
238,313,143,317,203,207,65,5,25,16,21
239,641,432,208,485,1421,406,106,78,33,102
240,1062,1292,59,25,5,16,21,17,9,65
241,132,45,3,102,5,16,21,25,17,9
242,1672,1635,1306,294,36,203,9,25,21,16
243,346,25,16,21,5,17,9,65,11,102
244,214,1059,475,869,36,54,78,102,9,17
245,854,1049,1092,1480,401,594,103,40,78,9
246,1790,680,711,934,161,16,21,25,17,5
247,305,347,244,480,80,207,14,0,103,65
248,1140,530,1374,1756,510,80,40,33,16,21
249,1631,1391,315,103,9,5,16,21,25,17
250,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
251,1304,565,5,16,21,25,17,9,65,11
252,1728,319,16,21,25,5,17,9,65,11
253,905,278,882,220,1822,938,738,780,276,65
254,1194,190,228,15,58,89,14,16,21,25
255,893,250,41,567,74,106,25,16,21,5
256,1612,1245,819,1327,960,1779,148,36,92,43
257,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
258,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
259,634,515,919,1291,1194,343,89,49,33,25
260,33,21,16,25,17,5,9,65,78,11
261,624,704,1250,487,1058,228,59,207,155,102
262,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
263,399,299,65,17,5,16,21,25,9,11
264,1383,1845,763,1058,260,458,19,67,185,286
265,283,605,231,17,16,21,25,5,9,65
266,353,211,750,40,16,21,25,5,17,512
267,17,16,21,25,5,9,65,11,102,3
268,860,987,1351,877,1808,1073,659,264,458,606
269,1038,709,141,114,17,25,21,16,5,9
270,1289,1084,1099,1812,1387,632,349,786,15,40
271,280,1347,1585,1301,456,1660,1863,1654,295,1352
272,777,865,568,249,589,65,17,25,16,21
273,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
274,1125,93,1252,462,248,408,45,54,26,103
275,245,1648,226,270,484,166,40,102,5,21
276,16,21,17,25,5,883,1310,9,585,1465
277,16,21,25,5,17,9,65,11,3,102
278,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
279,25,16,21,5,17,9,65,11,3,102
280,5,16,21,25,17,9,11,65,3,102
281,837,1135,1531,1056,1495,976,28,5,21,16
282,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
283,528,132,259,14,3,25,16,21,5,17
284,56,16,166,25,21,5,17,370,9,65
285,1177,1230,532,360,1779,298,105,83,36,26
286,1462,17,5,16,21,25,9,65,11,3
287,405,10,3,17,21,16,25,5,9,65
288,243,38,259,16,21,25,5,17,9,65
289,296,266,219,126,89,297,0,102,17,21
290,338,1717,51,29,17,5,25,16,21,9
291,428,1076,1257,268,149,88,26,3,102,11
292,599,724,1896,1403,1256,413,334,269,346,297
293,590,1300,786,20,26,65,25,16,21,17
294,1160,1330,570,629,480,58,26,103,3,9
295,940,1846,65,16,21,25,5,17,9,11
296,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
297,1165,21,16,25,5,17,9,65,11,3
298,88,155,11,5,16,21,25,17,9,65
299,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
300,1200,1007,602,1438,282,1828,1012,252,94,276
301,535,1504,1112,566,73,21,16,25,17,5
302,1826,461,5,16,21,25,17,9,65,11
303,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
304,289,702,1871,16,21,25,5,17,9,65
305,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
306,793,71,59,166,198,102,5,21,16,25
307,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
308,413,20,207,0,155,65,9,25,16,21
309,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
310,165,221,80,17,21,16,25,5,131,9
311,1014,1597,21,16,25,5,17,1367,1711,9
312,507,827,1407,355,1120,1288,746,53,312,56
313,870,9,21,16,25,5,17,65,11,102
314,44,16,21,253,25,1106,5,17,9,1726
315,5,16,21,25,17,9,1898,688,11,1491
316,155,16,21,25,5,9,17,65,11,102
317,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
318,1596,17,16,21,25,5,9,65,11,102
319,179,5,21,16,95,17,25,9,65,11
320,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
321,553,5,25,969,1184,16,21,17,9,65
322,1480,259,136,40,16,21,25,5,17,9
323,40,16,21,25,5,17,9,65,11,102
324,336,1018,155,25,21,16,5,17,9,65
325,5,16,21,25,17,9,11,1367,1711,65
326,103,5,16,21,25,17,9,65,11,3
327,325,1882,172,16,21,25,5,17,9,65
328,394,1363,982,1262,1106,44,16,21,25,5
329,328,1373,903,346,54,102,17,25,21,16
330,1032,1027,43,16,21,25,17,5,9,65
331,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
332,198,65,21,16,25,17,5,9,11,102
333,1367,21,16,1711,5,25,920,17,1463,566
334,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
335,29,16,25,21,5,17,259,65,9,11
336,361,11,5,25,21,16,17,9,65,3
337,239,11,16,21,25,5,17,9,65,3
338,1817,221,103,65,5,25,21,16,17,9
339,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
340,723,1490,16,21,25,5,17,9,65,1091
341,314,71,136,16,21,25,5,17,9,65
342,80,21,16,17,25,5,1756,9,221,1173
343,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
344,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
345,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
346,1511,733,1324,234,103,17,5,16,21,25
347,1051,358,58,92,16,21,25,5,17,9
348,359,40,16,21,25,5,17,9,65,11
349,26,16,21,25,17,5,9,65,11,103
350,859,1789,26,65,25,16,21,5,17,9
351,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
352,71,16,21,25,5,17,9,65,11,102
353,449,225,219,297,136,9,25,21,16,5
354,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
355,1003,239,21,16,25,5,17,9,11,65
356,549,1436,301,26,11,5,21,16,25,17
357,309,1123,80,0,103,33,102,3,9,5
358,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
359,1174,76,605,548,39,114,17,21,16,25
360,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
361,866,918,719,844,385,495,253,126,54,370
362,386,49,21,16,25,5,17,9,65,11
363,310,69,207,21,16,25,17,9,5,65
364,858,391,1563,961,1868,1172,575,1602,271,30
365,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
366,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
367,695,955,1899,1088,522,1855,482,404,43,40
368,1273,603,744,1509,609,45,92,17,21,16
369,128,25,16,21,755,17,5,9,1398,766
370,970,25,16,21,5,17,9,65,11,3
371,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
372,1002,1734,526,231,343,25,21,16,17,5
373,1178,1424,1118,16,21,25,5,17,9,65
374,40,25,16,21,5,17,9,65,11,3
375,936,1163,305,243,74,71,0,5,21,16
376,519,1004,996,1858,650,1848,1649,1307,1769,1320
377,1567,155,25,16,21,5,17,9,65,11
378,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
379,253,44,16,21,25,17,5,9,65,33
380,1662,78,33,65,16,21,25,17,5,9
381,33,16,25,21,17,5,930,65,9,474
382,1010,16,1663,159,5,17,21,25,9,65
383,427,269,20,25,16,21,5,17,9,65
384,16,21,25,5,17,9,65,11,3,102
385,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
386,787,579,1726,825,769,629,126,44,297,65
387,442,1417,33,17,25,16,21,5,9,65
388,688,5,16,21,25,17,9,65,11,3
389,16,21,17,25,5,883,1310,9,585,1465
390,1357,1394,1569,67,16,21,25,17,5,9
391,629,462,16,21,25,5,17,65,9,3
392,454,956,1762,103,21,16,25,5,17,9
393,512,16,1640,1677,1328,1674,25,21,5,1156
394,455,21,16,25,5,17,9,65,11,102
395,0,11,5,16,21,25,17,9,65,102
396,5,16,21,25,17,9,11,65,3,102
397,11,5,16,21,25,17,9,65,3,102
398,1609,965,106,155,114,102,11,9,25,21
399,1143,58,16,21,25,5,17,9,65,11
400,697,103,21,16,25,5,17,9,65,11
401,26,16,21,25,5,17,9,65,103,11
402,473,1616,41,219,16,21,25,5,17,9
403,15,106,33,16,21,25,17,5,9,65
404,25,16,21,5,17,9,65,11,3,102
405,1087,1823,841,315,166,14,106,198,155,114
406,876,1466,1085,1750,1842,711,1575,22,212,161
407,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
408,58,1143,16,100,21,25,5,17,9,65
409,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
410,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
411,600,823,502,1860,1026,30,17,5,16,21
412,969,1184,553,25,5,16,21,17,9,65
413,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
414,3,16,21,25,5,17,11,9,65,1367
415,25,16,21,5,17,9,1156,65,512,1328
416,97,25,16,21,5,17,9,65,11,114
417,205,346,207,198,11,16,21,25,5,17
418,1588,16,21,25,5,17,9,677,730,1034
419,1247,302,311,25,16,21,5,17,9,65
420,38,5,16,21,25,17,9,259,11,3
421,1052,243,25,16,21,5,17,9,168,65
422,433,10,16,17,49,9,21,26,25,5
423,136,65,16,21,25,17,5,9,11,3
424,1024,16,21,5,25,17,9,65,11,3
425,906,294,848,367,89,114,33,9,25,21
426,85,785,510,114,21,16,25,5,17,9
427,65,16,21,25,5,17,9,11,78,3
428,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
429,26,103,16,21,25,5,17,9,65,3
430,3,11,16,21,25,5,17,9,65,102
431,26,16,21,25,5,17,9,65,1171,859
432,627,103,16,21,25,5,17,9,65,11
433,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
434,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
435,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
436,1688,60,16,21,25,17,5,223,9,65
437,9,17,21,16,25,5,65,11,102,3
438,1147,1491,5,16,21,25,17,9,65,11
439,136,16,21,25,5,17,65,9,11,40
440,582,16,21,25,5,17,187,1423,1793,948
441,1712,613,261,16,21,25,17,5,9,65
442,920,720,16,21,5,25,17,9,65,11
443,973,591,39,25,16,21,17,5,9,65
444,593,619,1258,1239,230,1016,67,17,16,21
445,726,1633,1891,1290,1880,1522,1321,1754,596,19
446,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
447,227,39,16,21,25,17,5,9,65,114
448,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
449,347,59,102,16,21,25,5,17,9,65
450,16,21,5,25,17,9,65,11,3,102
451,604,21,16,25,5,17,9,65,11,3
452,25,16,21,5,17,9,65,11,970,3
453,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
454,58,1143,16,100,21,25,5,17,9,65
455,944,1441,419,65,17,5,16,21,25,9
456,1392,1653,1337,1907,1736,17,16,21,25,5
457,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
458,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
459,25,16,21,5,17,9,65,11,3,102
460,452,16,21,25,264,414,17,5,9,880
461,334,114,102,21,16,25,5,17,9,65
462,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
463,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
464,1390,42,94,16,21,25,5,17,9,65
465,11,16,5,21,25,17,9,3,65,102
466,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
467,1597,1014,16,21,25,5,17,9,65,11
468,334,21,1520,658,170,16,25,17,12,1758
469,408,73,21,16,25,17,5,9,65,11
470,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
471,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
472,1505,786,66,92,40,25,21,16,5,17
473,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
474,21,16,25,17,5,9,65,11,102,3
475,15,16,21,25,17,5,9,33,1326,106
476,658,1520,1758,12,1357,521,1545,865,1458,1135
477,71,16,1520,658,21,5,25,12,1758,1357
478,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
479,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
480,496,1025,354,304,21,16,25,17,5,9
481,963,675,16,21,25,5,17,9,65,11
482,934,680,1790,152,447,1765,1473,711,161,38
483,28,21,16,25,5,17,9,65,94,1531
484,175,1753,1040,666,166,0,198,102,21,16
485,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
486,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
487,83,21,16,1230,17,25,742,5,192,9
488,56,370,166,16,21,25,5,17,9,65
489,5,25,16,21,17,9,65,11,3,102
490,272,38,5,16,21,25,17,9,11,65
491,1198,171,403,303,44,16,21,25,5,17
492,760,716,398,16,21,25,17,5,9,65
493,33,1520,658,21,1285,16,12,1758,1612,1357
494,1463,930,33,16,21,25,5,17,9,65
495,727,1487,403,297,16,21,25,17,5,9
496,730,16,21,25,5,17,9,677,1588,1034
497,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
498,853,382,1410,1215,55,78,16,21,25,5
499,16,21,25,5,17,9,65,11,3,102
500,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
501,1523,761,1810,73,17,16,21,25,5,9
502,1034,16,21,25,5,17,9,677,1588,730
503,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
504,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
505,999,1413,1580,148,25,16,21,5,17,9
506,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
507,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
508,497,5,21,16,25,17,9,65,11,3
509,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
510,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
511,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
512,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
513,794,856,16,21,25,5,17,9,65,11
514,797,16,21,25,5,17,9,65,1807,1091
515,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
516,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
517,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
518,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
519,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
520,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
521,375,259,16,25,21,414,17,5,40,3
522,385,126,16,21,25,5,17,9,65,33
523,474,346,43,33,25,16,21,5,17,9
524,203,16,25,21,5,1672,17,9,129,65
525,25,16,21,5,17,9,65,11,3,40
526,484,16,21,25,5,17,1648,65,9,475
527,43,16,474,25,21,5,17,26,1027,1088
528,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
529,25,16,21,5,17,9,65,11,970,3
530,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
531,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
532,21,16,25,5,17,9,65,11,102,3
533,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
534,360,1230,16,21,298,532,1177,105,83,25
535,872,942,269,54,0,106,155,5,21,16
536,286,16,21,25,5,17,1381,9,65,1329
537,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
538,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
539,883,1310,16,732,1195,1701,1155,21,585,62
540,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
541,1878,594,16,21,25,5,17,9,65,78
542,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
543,1456,16,21,25,5,17,9,65,11,102
544,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
545,346,25,16,21,390,17,5,9,1621,71
546,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
547,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
548,78,11,16,21,25,5,17,9,65,3
549,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
550,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
551,58,1143,16,21,25,5,17,9,100,65
552,948,16,21,25,5,17,187,582,1423,1793
553,21,16,5,25,17,9,1711,1367,65,566
554,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
555,1614,121,303,3,16,21,25,5,17,1108
556,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
557,200,16,21,5,25,17,9,65,40,259
558,65,16,21,25,17,5,9,11,3,78
559,503,1840,676,1757,1489,16,25,17,21,991
560,21,16,5,25,17,9,1711,1367,65,566
561,40,16,21,25,5,17,9,65,11,102
562,0,1279,1278,1277,1276,1275,1274,1273,1272,1271
563,65,16,25,21,5,17,9,512,1640,1674
