0,1,2,3,4,5,6,7,8,9,10
44,1540,1439,1334,111,511,745,545,87,39,11
45,1038,1098,439,1798,1,1264,961,1132,1318,155
46,307,1058,804,1401,1239,1581,37,401,544,282
47,710,1717,646,577,77,320,87,272,403,261
48,1883,1733,1775,34,38,59,9,5,16,21
49,895,1697,1106,1818,1267,237,1849,866,923,824
50,782,255,1446,299,93,54,77,320,91,243
51,718,1062,289,1251,693,468,157,567,204,545
52,182,183,146,259,197,40,65,16,21,25
53,1725,223,1030,135,545,41,94,133,308,59
54,1420,1759,1075,648,111,42,928,131,376,45
55,330,41,91,31,25,21,16,17,5,9
56,914,1047,1535,1268,1520,963,419,154,68,70
57,115,34,66,298,44,197,33,9,17,21
58,25,16,21,17,5,9,65,3,33,1616
59,315,160,244,298,3,65,5,25,16,21
60,388,1426,1868,1008,846,572,775,311,260,606
61,1165,1259,464,46,1571,1264,250,554,1053,567
62,47,428,367,1593,130,308,153,33,5,16
63,881,584,1295,1588,3,5,16,21,25,17
64,672,60,57,234,40,11,3,9,5,17
65,1072,1294,1566,199,552,1306,48,88,259,197
66,1263,267,892,535,148,108,91,298,49,25
67,38,11,3,5,17,16,21,25,9,65
68,1598,1191,372,211,35,197,104,153,112,100
69,50,74,261,39,17,16,21,25,5,9
70,333,1680,565,393,564,130,298,134,65,25
71,1415,1554,778,1452,143,1262,1272,1526,1153,490
72,1634,1781,1039,872,676,751,988,51,96,93
73,1274,1333,38,88,9,5,17,25,21,16
74,435,873,52,1326,1617,1534,716,1170,323,709
75,216,665,494,1363,378,53,613,189,398,607
76,579,560,71,31,11,9,5,17,21,16
77,1609,379,1691,167,55,473,481,248,66,83
78,950,327,56,244,114,577,646,77,545,320
79,99,58,21,16,25,17,5,9,33,65
80,444,1230,1767,1690,500,234,104,59,316,206
81,1569,1169,166,93,28,298,71,33,9,25
82,639,864,61,890,1351,71,65,17,16,21
83,785,807,312,44,9,17,21,16,25,5
84,62,1174,225,26,33,65,21,16,25,17
85,63,972,977,235,598,808,697,1178,1292,996
86,319,1279,696,173,573,113,83,104,0,14
87,64,1614,387,1182,212,1474,702,144,764,382
88,1203,1863,1448,1480,1695,762,737,535,126,772
89,836,837,1033,461,317,777,311,166,93,45
90,1890,601,8,67,313,88,87,261,104,100
91,720,1411,1436,1786,1117,332,918,410,721,607
92,1006,1670,1525,1625,1133,1859,1355,1044,918,990
93,196,1303,1200,377,1091,1572,635,656,1054,478
94,592,1021,49,21,16,25,17,5,9,33
95,1785,1608,390,712,71,347,16,21,25,17
96,1547,1703,1060,1684,1378,1024,883,416,623,634
97,586,897,706,412,138,1675,898,1205,1405,675
98,796,649,358,1751,1689,990,703,505,174,330
99,673,507,1701,1710,76,989,548,299,209,306
100,232,1678,1385,125,224,77,320,11,21,16
101,518,252,41,371,65,25,21,16,17,5
102,1395,814,301,1496,788,57,244,344,33,17
103,5,16,21,25,17,9,33,65,3,11
104,680,153,11,21,16,25,17,5,9,65
105,522,958,350,485,39,25,21,16,17,5
106,820,81,86,1853,1137,445,1051,871,80,59
107,240,476,48,485,17,21,16,25,5,9
108,798,932,1856,1610,384,1007,82,1067,171,318
109,1071,1111,463,20,65,21,16,25,17,5
110,191,746,712,83,197,0,112,40,100,9
111,1291,745,430,43,130,26,100,21,16,25
112,84,1282,16,21,25,5,17,33,9,65
113,118,106,459,109,160,374,100,9,5,21
114,674,651,1427,1522,1696,1517,1586,751,638,54
115,104,21,16,25,17,5,9,33,65,11
116,761,247,85,176,18,112,9,16,21,25
117,1219,1012,446,1144,990,910,154,68,284,139
118,754,88,16,21,25,17,5,9,33,65
119,1377,15,33,16,21,25,5,17,9,65
120,1064,1575,276,1867,1765,1558,1854,869,917,840
121,190,89,1718,1533,817,676,103,170,282,226
122,1453,40,100,5,16,21,25,17,9,33
123,90,1065,437,809,1812,1402,912,806,645,1172
124,33,5,21,16,25,17,9,65,3,11
125,679,923,92,326,164,529,485,14,78,3
126,352,1087,541,614,585,1025,742,538,109,721
127,95,1386,1840,1753,1055,1029,479,415,738,615
128,909,1316,1669,229,1219,425,306,1030,23,955
129,1398,1275,1817,1732,163,558,252,371,25,21
130,559,547,1428,640,1069,1222,499,1605,37,208
131,469,899,1295,170,59,9,25,16,21,5
132,118,1116,96,30,344,134,25,16,21,5
133,609,490,413,113,348,277,28,26,112,134
134,943,241,248,98,88,78,100,17,25,21
135,863,1000,1040,1673,759,288,590,205,554,902
136,1663,1037,985,226,197,0,101,9,17,21
137,1320,1762,989,102,1101,227,447,93,272,133
138,265,1422,1824,1607,571,960,334,103,496,51
139,1630,1586,104,100,11,33,5,21,16,25
140,1078,1779,1848,1099,1749,1270,1369,458,784,613
141,1787,1468,681,229,813,458,1560,56,256,606
142,1648,1005,158,308,3,65,5,17,16,21
143,608,105,624,1154,1214,887,176,433,141,527
144,903,1328,821,641,1712,713,1794,1702,1048,717
145,362,1308,106,29,269,259,165,65,21,16
146,1494,1811,1100,514,1159,107,162,1057,797,438
147,110,505,88,59,14,11,5,16,21,25
148,682,1067,111,359,270,269,71,59,5,17
149,1808,488,226,20,112,17,16,21,25,5
150,492,502,539,225,43,26,134,21,16,25
151,129,116,695,1887,954,163,468,164,371,21
152,528,859,1109,215,119,26,25,16,21,17
153,195,343,1615,1027,120,385,553,481,29,227
154,1789,1669,430,74,20,40,9,5,16,21
155,510,443,807,121,511,109,218,88,194,59
156,123,1004,872,928,30,239,206,21,16,25
157,436,407,795,1838,1349,1431,1311,366,1371,1567
158,569,740,1073,619,70,368,124,41,80,104
159,1782,570,1770,458,1700,465,125,910,1246,72
160,1023,1445,688,117,127,652,1184,382,567,96
161,1413,288,1354,121,82,1009,1001,171,365,1322
162,1185,132,274,202,79,71,112,11,5,21
163,1564,787,1228,104,14,39,9,5,17,21
164,567,270,179,104,11,3,65,5,16,21
165,1359,1750,1077,1056,1216,1337,1385,1144,330,410
166,736,1194,1686,1158,1135,841,268,764,318,501
167,1561,1316,114,43,54,136,239,403,179,316
168,1209,1232,702,335,248,166,376,308,179,206
169,137,633,978,1667,1190,667,515,627,188,611
170,833,1865,573,40,21,16,25,17,5,9
171,561,142,1015,1392,677,1507,402,1368,1653,774
172,1829,105,738,211,35,48,49,197,316,0
173,498,26,25,21,16,5,17,9,65,33
174,291,934,803,22,35,344,49,197,104,112
175,612,686,1694,597,145,956,278,576,892,851
176,1550,1687,582,1726,1088,850,902,693,380,410
177,149,1449,482,1333,147,17,16,21,25,5
178,602,1184,72,303,173,206,101,65,25,16
179,1235,757,140,575,742,224,371,0,14,11
180,545,371,316,9,5,17,21,16,25,65
181,1018,1250,1035,1193,211,282,45,44,20,0
182,1462,150,933,447,38,16,21,25,5,17
183,1870,151,17,21,16,25,5,9,65,3
184,711,1254,1463,1459,1347,1134,238,293,487,671
185,733,1241,1280,521,1435,1252,398,253,11,9
186,1816,941,1418,280,905,252,194,0,14,112
187,509,1826,1140,1366,1709,1834,1481,1771,1406,771
188,1281,273,1348,1472,240,769,575,754,622,42
189,155,382,353,438,97,374,430,131,59,26
190,1539,1148,758,1014,955,410,424,371,20,134
191,73,39,17,16,21,25,5,9,65,33
192,324,1081,1549,1688,156,625,1152,550,535,197
193,1479,411,1383,1557,797,1555,659,157,585,419
194,1788,1046,703,1204,98,77,45,80,197,112
195,949,460,1238,477,1730,1483,1478,1103,434,185
196,969,161,421,708,1814,1659,1557,173,21,16
197,162,2,624,527,256,309,77,165,21,16
198,655,441,1301,197,65,17,21,16,25,5
199,901,1186,322,1362,848,1147,801,167,28,39
200,827,1061,704,921,1031,489,924,476,268,1340
201,1766,316,100,65,9,5,17,21,16,25
202,175,16,21,25,5,17,33,9,65,1313
203,11,3,16,21,25,5,17,9,65,33
204,1711,176,607,130,112,134,3,16,21,25
205,11,21,16,25,17,5,9,3,65,33
206,630,635,443,752,618,264,1080,108,361,58
207,177,21,16,25,17,5,9,33,65,11
208,178,952,794,916,517,258,646,259,403,133
209,1388,885,1832,1521,200,1306,763,775,1108,346
210,1606,773,929,378,368,194,16,21,25,17
211,180,21,16,25,17,5,9,65,1365,1131
212,987,1375,186,700,1014,1377,1004,583,292,332
213,181,1815,882,915,506,429,620,453,414,423
214,1112,1039,1354,23,368,69,0,9,5,17
215,687,1218,1793,1886,741,1236,1485,262,1364,1640
216,357,1224,1130,663,184,371,5,17,25,21
217,186,16,21,25,5,17,700,33,583,9
218,658,1317,670,51,244,114,3,33,5,17
219,1400,1391,1220,1356,1132,1596,396,356,1157,1226
220,1059,5,25,21,16,17,9,65,33,3
221,114,320,263,179,25,16,21,5,17,33
222,838,392,316,21,16,25,17,5,9,33
223,1631,1828,900,684,670,393,886,618,351,648
224,1658,1589,742,236,28,16,21,25,17,5
225,1850,1345,1860,563,103,70,282,98,277,43
226,1628,1045,28,21,16,25,17,5,9,65
227,33,21,16,25,5,17,9,65,3,11
228,1111,463,298,21,16,1071,25,17,5,33
229,1327,1551,1529,526,946,192,887,147,538,194
230,336,1304,1602,1138,556,1181,918,1001,1012,1319
231,246,1681,331,945,742,141,160,594,204,236
232,233,534,753,1101,87,20,112,78,9,25
233,390,1144,405,10,730,721,74,94,308,194
234,91,234,14,3,21,16,25,17,5,9
235,1780,1574,1057,1018,201,532,496,928,304,113
236,755,1772,1250,210,354,202,239,40,16,21
237,33,17,25,21,16,5,9,65,11,3
238,203,971,1504,852,1225,1369,1533,380,57,287
239,314,318,141,202,316,206,65,5,25,16
240,1594,207,644,431,1407,285,486,406,104,78
241,1654,1288,1059,447,577,59,0,206,5,25
242,870,158,45,130,0,14,3,33,5,25
243,1655,1819,1173,1623,773,295,524,36,202,78
244,1464,642,1548,210,192,1116,361,347,25,16
245,213,1054,476,174,871,36,54,78,100,9
246,1505,450,1784,856,1579,1042,428,1689,1467,1090
247,1619,214,1532,1470,1713,683,1796,1283,962,249
248,306,481,348,244,545,80,133,0,206,14
249,531,1142,1362,511,80,40,33,21,16,25
250,1618,1381,456,316,101,9,5,21,16,25
251,776,217,467,16,21,25,5,17,33,9
252,1300,565,5,16,21,25,17,9,65,33
253,1716,751,218,320,25,21,16,17,5,9
254,906,884,279,937,219,1693,1683,1806,786,742
255,1523,968,480,189,251,227,15,88,49,58
256,1676,894,250,1053,381,567,271,344,74,41
257,1599,822,1783,1758,1372,958,1244,1764,1722,1322
258,448,1626,994,1777,223,1162,696,72,527,567
259,1022,51,424,344,224,194,206,21,16,25
260,1287,1869,919,591,636,516,727,924,1193,344
261,253,361,226,403,20,33,16,21,25,17
262,626,707,1879,1249,488,201,1053,176,845,230
263,1499,20,1211,685,16,21,5,1424,25,17
264,300,399,1167,65,5,17,16,21,25,9
265,1373,1831,1242,726,749,976,1363,1461,769,1559
266,284,606,231,5,17,21,16,25,9,33
267,1799,1005,78,16,21,5,25,17,65,9
268,1884,904,236,71,101,21,16,25,17,5
269,862,879,1613,984,781,1792,1070,662,630,840
270,1032,712,139,202,112,9,17,25,21,16
271,1082,1285,1097,1797,1164,495,634,1715,792,350
272,281,364,1338,1076,457,1741,400,1847,1573,1227
273,568,867,783,275,588,249,1225,1232,271,96
274,242,1425,210,243,21,16,25,17,5,9
275,1127,1123,1251,408,92,225,248,463,54,45
276,245,225,303,270,485,371,165,40,100,9
277,475,529,197,0,101,65,5,17,16,21
278,17,25,16,21,5,9,65,33,11,3
279,449,389,1552,1861,328,110,823,1260,1234,479
280,252,17,25,16,21,5,9,65,33,11
281,5,16,21,25,17,9,11,33,65,3
282,1136,842,1482,973,1433,1524,1051,28,5,21
283,1714,254,1322,17,21,818,16,25,5,9
284,1738,1357,529,259,130,14,3,25,16,21
285,56,16,21,25,17,5,940,9,78,371
286,258,21,16,25,17,5,9,65,33,3
287,1176,1229,533,1764,1562,299,103,36,312,361
288,1450,147,3,5,17,16,21,25,9,65
289,405,10,3,17,21,16,25,5,9,65
290,38,259,243,31,16,21,25,17,5,9
291,266,297,817,745,282,302,218,124,88,298
292,1704,339,201,1319,1116,51,29,271,71,134
293,1049,1846,1074,427,1256,495,876,268,147,10
294,1643,728,599,1878,1255,1389,354,413,241,472
295,589,1296,1307,792,1075,274,430,374,135,309
296,844,1163,1324,631,481,58,0,14,26,101
297,939,544,361,298,403,33,65,25,21,16
298,11,21,16,25,17,5,9,3,33,65
299,1168,617,17,25,16,21,5,9,65,33
300,1122,157,68,381,745,646,259,87,130,79
301,124,17,25,21,16,5,9,65,33,11
302,1002,1198,283,603,1813,1007,252,277,93,259
303,536,1492,1113,566,21,16,25,17,5,9
304,1649,766,1810,462,1260,5,17,16,21,25
305,285,644,207,431,21,1594,16,17,25,1407
306,1855,705,290,21,16,25,17,5,9,33
307,1666,68,284,545,263,179,134,16,21,5
308,799,1195,1025,197,71,165,59,100,9,21
309,9,5,21,16,25,17,33,65,11,3
310,1641,1553,986,296,295,413,532,563,335,152
311,124,202,21,16,25,17,5,9,33,65
312,1390,1455,1457,164,220,80,17,21,16,25
313,760,1612,1577,572,1009,1243,171,173,274,309
314,508,830,1393,1121,1284,1692,1548,356,53,751
315,1858,872,87,9,21,16,25,17,5,65
316,548,44,16,21,25,76,17,5,9,65
317,1416,1160,1245,1129,1202,205,370,198,315,131
318,302,153,21,16,25,17,5,9,33,65
319,69,16,21,25,5,17,9,33,3,65
320,130,316,3,16,21,25,5,17,9,65
321,303,198,606,236,41,243,71,179,9,5
322,321,309,59,33,21,16,25,5,17,9
323,1458,784,351,819,553,538,14,3,5,25
324,1876,323,1467,847,1560,259,40,134,16,21
325,40,25,16,21,17,5,9,65,11,33
326,337,1013,902,218,153,100,9,25,21,16
327,997,268,381,5,16,21,581,25,17,33
328,325,354,101,5,21,16,25,17,9,65
329,811,363,1086,422,1864,171,496,326,9,5
330,394,979,1353,1107,96,30,44,25,16,21
331,329,1298,650,904,729,896,606,54,347,14
332,1026,1318,331,1021,896,475,945,21,16,25
333,1184,33,65,21,16,25,17,5,9,3
334,197,206,65,5,21,16,25,17,9,33
335,338,807,1357,21,16,25,17,5,9,33
336,5,16,21,25,17,9,33,65,3,11
337,127,92,29,33,25,16,21,17,5,9
338,466,1888,1022,701,257,234,59,11,5,25
339,853,239,134,11,21,16,25,17,5,9
340,1231,1802,556,471,419,330,10,730,220,48
341,345,170,1774,21,16,25,17,5,9,33
342,1477,727,320,403,179,347,206,31,16,21
343,845,315,109,130,71,347,134,65,25,16
344,1836,875,891,454,289,1456,349,490,1515,1506
345,326,48,21,16,25,17,5,9,33,65
346,1465,1537,1874,657,744,1273,1334,390,575,1157
347,1456,530,1310,332,1515,471,356,1030,1246,303
348,1424,685,1211,1499,737,234,101,5,17,16
349,1044,359,58,21,16,25,17,5,9,33
350,360,481,40,16,21,25,17,5,9,65
351,26,21,16,25,17,5,9,33,3,65
352,1633,1660,1223,1374,861,580,1665,1776,487,1226
353,1432,880,433,370,124,564,69,16,21,25
354,1031,1340,361,130,71,59,20,134,16,21
355,257,218,224,298,134,9,25,21,16,17
356,887,141,19,376,21,16,25,5,17,9
357,998,239,21,16,25,17,5,9,33,65
358,549,1822,1360,1423,378,302,26,11,5,17
359,310,1124,577,224,80,79,272,403,263,308
360,784,227,41,58,104,134,25,21,16,5
361,936,76,548,519,1080,819,424,573,606,112
362,384,1820,1510,664,661,21,16,1624,1823,345
363,868,1376,849,722,1664,816,385,253,496,124
364,386,344,49,78,33,21,16,25,17,5
365,311,97,135,131,447,79,94,133,71,308
366,391,1636,574,959,1852,1588,860,271,313,30
367,166,101,16,21,25,17,5,9,3,65
368,25,21,16,17,5,9,65,33,11,3
369,698,953,1882,1085,1839,483,523,404,43,40
370,1269,748,604,1497,610,440,405,45,91,101
371,126,376,239,25,21,16,5,17,9,33
372,967,25,16,21,17,5,9,33,65,11
373,409,1339,16,21,25,17,5,1430,1161,1778
374,1723,418,1719,1524,1543,997,527,438,164,231
375,1177,1271,1410,1119,1145,406,414,97,33,21
376,991,1315,735,417,40,65,25,16,21,17
377,935,981,854,1486,632,681,1461,709,756,913
378,520,999,993,1833,1842,653,1635,668,1302,1721
379,1556,114,646,577,545,308,194,347,153,39
380,1437,272,94,69,3,21,16,25,17,5
381,253,44,16,21,25,17,5,9,33,20
382,1647,78,33,65,21,16,25,17,5,9
383,623,1219,910,1246,424,231,564,114,646,577
384,1005,71,308,5,16,1799,21,25,17,9
385,426,8,269,20,5,25,21,16,17,9
386,430,1291,16,21,25,5,17,9,65,33
387,478,114,39,16,21,25,5,17,9,65
388,320,94,133,179,16,21,25,5,17,9
389,793,1875,1495,828,578,924,775,631,791,871
390,1403,442,11,3,33,17,25,21,16,5
391,1096,691,473,77,239,59,5,21,16,25
392,1192,517,5,16,21,25,17,9,3,33
393,451,1541,1384,1559,67,16,21,25,17,5
394,631,463,220,259,21,16,25,17,5,9
395,455,1746,954,529,101,100,21,16,25,17
396,513,170,463,17,21,16,1774,25,5,33
397,456,1381,1618,21,16,5,25,9,17,101
398,0,11,5,16,21,25,17,9,33,65
399,715,1321,747,198,139,38,9,5,16,21
400,554,567,236,263,11,5,17,25,16,21
401,1596,963,326,485,104,153,112,100,11,9
402,893,470,1145,292,406,433,430,309,231,135
403,983,700,350,101,5,21,16,25,17,9
404,93,33,21,16,25,17,5,9,65,3
405,1603,474,616,1193,1157,1108,638,1016,1593,745
406,15,104,347,33,25,21,16,17,5,9
407,1503,1243,613,8,538,313,376,59,316,25
408,1084,1807,846,272,197,165,104,316,153,14
409,1454,878,1083,1484,1677,1737,1827,1565,714,659
410,131,3,5,21,16,25,17,9,33,65
411,1555,613,381,1116,712,271,58,33,16,21
412,0,9,5,21,16,25,17,33,11,65
413,33,21,16,25,5,17,9,65,3,11
414,503,826,1020,1844,600,30,5,17,16,21
415,966,1183,975,553,198,239,261,134,21,16
416,529,44,58,16,21,25,17,5,9,33
417,3,21,16,5,17,25,9,11,33,65
418,17,25,16,21,5,9,65,33,3,11
419,618,96,25,802,16,21,17,5,9,65
420,1309,99,204,197,347,206,11,9,25,21
421,1622,1576,79,263,69,39,25,16,21,17
422,1837,1246,303,312,5,25,16,21,17,9
423,1397,1187,1118,1642,1728,1803,1656,980,1584,420
424,1046,583,578,1080,1593,538,146,45,243,44
425,432,10,16,17,21,49,9,0,26,25
426,125,134,65,21,16,25,5,17,9,33
427,546,1199,1151,1293,1379,16,21,25,5,17
428,576,851,295,1204,368,88,153,112,33,9
429,791,511,104,112,21,16,25,17,5,9
430,65,21,16,25,17,5,9,33,3,11
431,648,438,135,236,263,71,316,16,21,25
432,519,241,410,58,26,101,21,16,25,17
433,11,3,33,5,25,21,16,17,9,65
434,1114,311,26,3,17,21,16,25,5,9
435,843,629,1350,101,17,25,16,21,5,9
436,1739,1744,524,896,239,1591,21,16,25,17
437,1308,321,945,742,109,316,21,16,362,25
438,16,21,25,17,5,9,65,11,3,33
439,812,1672,60,318,376,41,243,14,3,16
440,578,31,21,16,25,17,5,9,65,33
441,1358,1150,988,381,1116,30,606,38,272,371
442,134,16,21,25,5,17,33,9,65,3
443,581,533,997,33,21,16,25,5,17,268
444,587,1139,1266,1699,1706,615,380,772,361,261
445,723,920,21,16,25,17,5,9,65,33
446,970,590,25,16,21,5,17,9,65,33
447,621,593,1237,1421,1258,1257,1538,1011,230,67
448,1621,1873,1513,1734,1502,1341,1286,596,730,19
449,92,33,16,25,21,130,17,5,9,3
450,39,11,21,16,25,17,5,9,3,65
451,1419,913,817,264,945,109,113,348,83,45
452,703,147,348,179,59,206,31,100,5,16
453,16,21,25,17,5,9,65,11,33,3
454,605,1600,463,33,21,16,25,17,5,9
455,25,21,16,17,5,9,33,65,11,3
456,119,1601,528,859,1109,215,304,16,21,3
457,563,544,594,58,21,16,25,17,5,33
458,944,1429,419,65,5,17,21,16,25,9
459,1727,1892,1329,654,1010,1382,1638,1528,17,25
460,532,16,21,25,5,1574,17,33,9,20
461,25,16,21,17,5,9,65,3,33,1616
462,66,25,21,16,17,5,33,9,65,78
463,453,260,21,16,25,17,5,65,9,1506
464,1080,335,257,146,184,485,26,112,100,11
465,637,16,21,25,5,17,33,9,65,175
466,694,1889,1244,223,382,274,135,44,5,16
467,1380,1592,947,1584,42,93,33,21,16,25
468,545,179,11,3,5,16,21,25,17,9
469,127,16,25,29,92,21,33,17,5,9
470,16,21,25,17,5,9,33,65,11,3
471,1583,1009,652,21,16,25,5,17,33,9
472,340,335,202,58,21,16,25,17,5,9
473,714,408,73,577,403,308,16,21,25,17
474,58,21,16,25,17,5,44,9,65,33
475,165,21,16,25,5,17,9,33,65,3
476,1493,792,66,91,40,25,21,16,17,5
477,1624,1823,130,28,661,1820,664,1510,345,1738
478,929,65,16,21,25,17,5,1451,33,9
479,15,1377,16,33,21,25,208,17,5,9
480,661,664,1510,1820,1624,1823,345,974,1207,853
481,447,577,71,21,16,664,1820,1510,661,25
482,500,38,65,16,21,25,5,17,9,33
483,302,28,21,16,25,17,5,9,33,1823
484,497,3,21,16,25,17,5,1019,9,65
485,678,1333,646,94,261,308,11,16,21,25
486,933,73,16,21,150,25,17,5,1462,65
487,28,21,16,25,17,5,9,33,65,3
488,1740,1034,669,174,197,165,0,153,100,21
489,690,927,1029,21,16,25,17,5,9,33
490,1212,370,326,433,945,21,16,25,348,44
491,83,21,16,25,17,5,9,65,11,376
492,940,56,371,165,78,21,16,25,17,5
493,1156,9,5,17,25,16,21,65,33,11
494,1210,38,272,5,16,21,25,17,9,65
495,1809,1141,1196,144,170,304,403,44,59,21
496,767,719,398,16,21,25,17,5,9,65
497,78,134,33,21,16,25,17,5,9,65
498,1451,929,271,33,16,21,25,17,5,65
499,1590,731,1474,553,92,225,298,33,21,16
500,734,21,16,25,17,5,9,65,1365,1131
501,368,463,21,16,25,17,5,33,9,1111
502,855,1213,1396,877,383,55,48,78,16,21
503,750,25,16,21,17,5,9,33,65,3
504,756,16,21,25,17,5,9,65,33,3
505,832,353,829,348,204,16,21,25,5,17
506,768,1795,1514,1370,712,410,73,65,17,25
507,1821,1028,1394,230,21,16,25,17,5,212
508,5,16,21,25,17,9,33,11,65,3
509,511,20,21,16,25,17,5,9,33,65
510,1399,1845,785,146,25,21,16,17,5,9
511,71,16,21,25,5,17,9,33,65,134
512,498,5,21,16,25,17,9,33,65,3
513,1277,785,424,256,48,39,17,21,16,25
514,33,21,16,25,5,17,9,65,3,11
515,114,320,136,79,403,261,179,308,347,31
516,16,21,25,17,5,9,65,33,11,3
517,800,858,21,16,25,17,5,9,33,65
518,802,618,25,16,21,96,17,5,9,33
519,313,25,16,21,17,5,65,9,44,3
520,810,17,16,21,25,5,9,33,65,11
521,241,21,25,16,17,5,65,9,100,519
522,818,1322,1714,21,16,17,25,254,5,9
523,974,1627,33,211,21,16,25,17,5,664
524,365,5,17,25,16,21,9,33,65,3
525,825,1440,965,236,376,259,58,25,21,16
526,663,385,124,21,16,25,17,5,9,33
527,295,475,889,70,544,282,35,243,347,33
528,202,21,16,25,17,5,328,9,65,33
529,25,16,21,17,5,9,65,33,3,11
530,485,204,31,21,16,25,17,5,9,65
531,252,43,100,11,16,21,25,17,5,9
532,817,259,17,16,21,25,5,33,9,65
533,78,25,21,16,17,5,9,65,33,3
534,151,1870,17,21,16,25,5,9,65,33
535,41,21,16,25,17,5,9,220,65,3
536,1414,20,16,21,25,17,5,9,33,65
537,865,21,16,25,17,5,9,33,65,11
538,1003,134,33,5,21,16,25,17,9,65
539,361,66,226,33,21,16,25,17,5,9
540,874,1629,1104,1516,1248,942,500,269,54,234
541,287,16,21,25,5,17,33,9,65,11
542,165,26,3,16,21,25,5,17,9,65
543,17,16,21,25,5,9,65,3,11,33
544,40,16,21,25,5,17,9,65,33,11
545,628,39,16,21,25,17,5,9,65,33
546,1862,845,113,594,298,44,316,16,21,25
547,5,16,21,25,17,9,33,65,3,11
548,1443,16,21,25,17,5,9,65,33,11
549,1246,33,25,21,16,5,17,9,65,3
550,1752,16,21,25,5,17,33,9,65,175
551,40,11,16,21,25,17,5,9,65,33
552,164,21,16,1887,695,17,25,116,129,5
553,78,11,16,21,25,17,5,9,65,33
554,14,21,16,25,17,5,9,11,3,33
555,745,9,21,16,5,25,17,33,65,11
556,743,58,16,21,25,17,5,9,65,33
557,947,33,1380,1592,1584,21,16,25,42,5
558,71,21,16,25,5,17,9,33,65,11
559,33,21,16,25,17,5,9,65,11,3
560,1601,119,304,3,16,21,25,5,17,9
561,1331,5,16,21,25,17,9,65,1261,1323
562,1201,199,21,16,5,25,17,9,33,1072
563,65,25,16,21,17,5,9,33,3,11
564,504,1825,679,1742,1476,25,21,16,988,17
565,21,16,25,17,5,9,33,65,3,11
566,239,179,40,21,16,25,5,17,9,65
567,1212,433,945,348,45,44,370,326,16,21
568,453,1506,701,312,39,65,21,260,16,25
569,99,348,16,21,25,17,5,58,9,204
570,101,3,16,21,25,5,17,9,33,65
571,344,21,16,25,17,5,907,1731,33,9
572,712,206,5,16,21,25,17,9,65,33
573,1597,197,206,21,16,5,25,17,9,65
574,1207,253,20,16,21,25,17,5,9,33
575,259,239,243,21,16,25,5,17,9,33
576,982,1367,1526,25,21,16,17,5,9,65
577,57,21,16,25,17,5,9,33,203,3
578,1412,663,415,315,218,194,20,26,25,21
579,259,16,21,25,17,5,9,65,33,3
580,1342,995,19,239,5,21,16,25,17,9
581,174,44,17,25,16,21,5,9,65,33
582,1171,1773,1408,1708,271,38,347,17,25,16
583,284,16,21,5,25,17,1666,9,33,65
584,25,21,16,17,5,9,65,33,11,3
585,33,5,21,16,25,17,9,65,3,11
586,133,39,5,16,21,25,17,9,33,65
587,25,16,21,17,5,9,65,3,33,1616
588,94,39,21,16,25,17,5,65,11,9
