0,1,2,3,4,5,6,7,8,9,10
82,632,61,1357,71,65,17,16,21,25,5
83,777,798,312,44,9,17,21,16,25,5
84,62,1170,26,78,33,65,21,16,25,17
85,63,970,237,592,975,1297,1178,799,689,996
86,319,1284,407,688,174,572,115,83,88,106
87,64,388,1181,214,1629,1483,1581,145,755,382
88,1490,1455,1886,1203,1708,753,728,536,128,764
89,831,830,1033,463,317,769,311,94,167,45
90,1912,595,8,67,313,89,88,262,106,102
91,1421,712,1809,1444,1117,675,332,910,410,713
92,1007,1685,1335,1531,1639,1132,1880,1446,1361,910
93,377,1262,1308,948,1093,1585,198,628,648,1054
94,589,1022,70,49,78,21,16,25,17,5
95,1808,1623,391,704,71,347,16,21,25,17
96,1060,1554,941,1715,1385,1339,1698,1025,875,467
97,585,889,139,698,412,1689,890,1416,667,1205
98,786,642,358,1701,330,989,695,175,508,713
99,665,510,662,1713,1722,76,988,299,549,306
100,234,1692,1393,127,226,77,320,11,21,16
101,519,254,41,371,65,25,16,21,17,5
102,806,301,1505,1406,780,57,191,246,344,33
103,5,16,21,25,17,9,65,33,11,3
104,672,312,154,11,21,16,25,17,5,9
105,523,954,350,488,39,25,21,16,17,5
106,814,81,87,1874,1137,447,1051,864,80,59
107,242,48,488,65,17,21,16,25,5,9
108,926,1625,1877,384,788,82,1068,172,318,508
109,1072,1112,465,65,21,16,25,17,5,9
110,737,193,704,83,199,0,114,40,102,9
111,1296,736,432,132,43,298,26,102,17,16
112,1287,85,788,783,514,16,21,25,5,17
113,120,108,461,161,374,208,102,9,5,17
114,666,644,1566,1436,1528,1709,1524,1602,631,742
115,106,21,16,17,25,5,9,33,65,11
116,752,249,86,177,18,114,9,25,16,21
117,61,1143,1219,1013,989,902,155,68,140,285
118,1519,745,89,16,21,17,25,5,9,65
119,1384,15,33,16,21,25,17,5,65,9
120,1065,834,1589,1875,1889,1784,1570,277,862,909
121,192,90,1539,810,171,105,283,228,3,33
122,1460,40,102,5,16,21,25,17,9,65
123,91,1066,800,439,1412,1835,904,797,1342,638
124,33,5,21,16,25,17,9,65,3,11
125,671,916,165,93,530,326,488,14,78,3
126,352,1089,542,608,584,1026,232,733,539,111
127,96,1397,1862,1772,1055,1029,482,415,729,609
128,1320,901,1684,231,473,1219,306,1030,427,23
129,1409,1840,1280,1747,164,254,371,25,21,16
130,559,633,1070,1437,502,37,210,544,1222,839
131,471,891,1300,171,59,9,25,16,21,17
132,1652,120,998,1116,30,97,344,135,25,16
133,603,493,413,115,278,348,28,26,114,135
134,937,243,99,250,89,78,102,17,25,21
135,857,1001,1041,1898,1179,750,289,554,588,894
136,1678,1037,984,228,199,103,9,17,21,16
137,1781,543,104,1102,988,229,94,449,273,21
138,1430,266,956,1622,571,988,334,105,499,51
139,1644,1602,106,102,11,33,5,21,16,25
140,776,1100,1079,1800,1869,1769,1332,1275,460,607
141,981,1810,1476,673,1572,231,460,652,805,56
142,1662,1006,159,308,3,65,5,17,16,21
143,602,1474,617,880,107,1214,177,1153,435,142
144,895,815,634,1725,705,1714,1816,1049,709,1361
145,362,108,29,270,260,166,65,16,21,25
146,1834,1503,1158,1101,516,109,900,163,1057,787
147,112,508,89,59,14,11,5,16,21,25
148,674,1068,113,359,271,270,71,59,31,5
149,1831,491,20,114,17,16,21,25,5,9
150,495,505,540,227,43,26,135,21,16,25
151,131,118,687,1909,164,950,470,371,21,16
152,529,1666,853,1396,1110,217,121,26,16,25
153,197,343,424,1630,1028,122,386,553,484,229
154,1811,1684,432,74,20,40,9,5,16,21
155,513,445,1645,798,123,514,111,528,220,89
156,1884,125,922,30,241,208,21,16,25,17
157,438,408,1355,1439,1378,1314,366,1860,1579,141
158,568,731,1074,612,70,368,126,41,94,80
159,1804,570,267,460,1712,902,127,1248,72,499
160,1024,119,1452,129,680,645,1183,382,97,204
161,1423,289,1010,1360,123,82,1002,888,680,172
162,1184,275,204,79,71,114,11,5,21,16
163,1576,779,1228,106,14,39,9,5,17,21
164,566,271,106,180,11,3,65,5,16,21
165,1365,1078,1770,1056,1216,1344,1393,330,229,410
166,1157,727,1699,1194,1135,835,808,269,755,318
167,1573,116,54,43,639,241,137,404,180,316
168,1209,694,1234,335,250,376,308,180,208,14
169,626,138,517,1593,548,659,1256,1683,1190,1680
170,184,843,827,572,40,21,16,25,17,5
171,560,1515,1847,1403,669,403,1668,1376,143,1541
172,107,729,213,35,48,49,199,0,316,114
173,501,26,25,21,16,17,5,9,33,65
174,292,928,794,1191,22,35,344,49,199,106
175,606,678,1707,146,952,279,884,766,46,845
176,1414,1559,1738,581,1090,894,844,685,380,410
177,150,485,1456,1340,148,17,16,21,25,5
178,596,1183,72,688,303,174,208,103,65,25
179,1237,748,141,574,733,226,371,0,14,11
180,316,9,5,17,21,16,25,65,33,11
181,1252,1035,1019,1193,213,283,45,44,20,0
182,1469,151,1768,38,449,16,21,25,5,17
183,1892,1762,152,345,17,16,21,25,5,9
184,703,1257,1353,1466,760,240,1134,294,490,664
185,724,1243,1285,522,1443,1254,399,255,11,9
186,1839,935,1427,281,897,254,196,0,14,114
187,512,1848,1139,1374,1721,1491,1855,763,917,1790
188,1286,274,1481,242,761,574,745,615,99,42
189,156,382,440,353,133,98,374,432,26,9
190,1545,1147,749,1015,470,951,410,426,371,20
191,73,39,17,16,21,25,5,9,65,33
192,324,157,1557,618,1700,1856,1082,1151,1761,551
193,411,1489,1390,1569,787,651,1567,584,987,419
194,1047,695,1204,99,77,45,80,199,114,103
195,944,480,1240,1744,187,1188,1488,1693,1104,924
196,967,422,162,700,1674,1837,1569,174,16,21
197,1665,163,2,1222,572,528,257,309,77,166
198,647,443,1306,199,65,17,21,16,25,5
199,893,1185,322,1370,1146,840,792,168,28,39
200,821,1061,696,914,1899,1031,479,918,269,1346
201,1785,316,102,65,9,5,17,21,16,25
202,176,16,21,25,5,17,9,33,65,1813
203,11,3,65,16,21,25,5,17,9,33
204,1724,177,8,601,132,114,135,3,33,16
205,166,11,21,16,5,25,17,9,3,65
206,628,445,623,611,265,1081,110,361,58,106
207,178,21,16,25,17,5,9,33,65,11
208,179,947,908,259,260,639,134,404,316,0
209,1527,878,1853,202,1399,791,1310,754,767,1109
210,1621,765,923,378,368,196,16,21,25,17
211,181,16,21,25,17,5,9,65,33,1130
212,986,1005,1381,188,1015,582,482,332,1384,107
213,874,1838,182,907,509,431,613,455,414,425
214,1113,1360,23,368,371,0,69,9,5,17
215,679,1218,1815,263,732,1233,1238,1908,1495,1372
216,357,1224,655,186,371,5,17,25,16,21
217,188,16,21,25,17,5,33,9,582,1384
218,650,1321,663,51,246,116,3,33,5,17
219,1411,1402,1362,1612,1131,397,158,1220,356,1156
220,1059,5,25,21,16,17,9,65,33,3
221,116,320,264,180,31,25,16,21,5,17
222,832,393,316,21,16,25,17,5,9,65
223,892,1850,676,804,663,1645,394,611,879,351
224,1673,1605,733,28,44,21,16,25,17,5
225,1871,1881,562,105,70,99,278,283,204,43
226,1642,1046,28,21,16,25,17,5,9,65
227,33,21,16,25,17,5,9,65,942,475
228,465,21,16,17,25,5,65,9,33,1112
229,1333,1560,1535,527,940,880,194,539,196,135
230,336,1618,556,1180,1323,910,1002,1013,189,155
231,1695,248,331,478,939,733,142,591,206,238
232,235,535,744,1102,88,20,114,78,9,25
233,1143,391,406,722,713,10,639,95,308,196
234,92,236,14,3,21,16,25,17,5,9
235,1801,1588,1057,1019,203,533,499,381,304,115
236,746,1791,212,354,204,241,40,16,21,25
237,33,17,25,21,16,5,9,65,11,3
238,205,969,1512,1327,846,1225,1539,57,380,166
239,314,318,142,204,316,208,65,5,25,16
240,433,209,637,1610,1418,489,286,407,106,78
241,1669,1293,1059,449,576,59,0,208,5,25
242,863,159,45,0,102,3,33,5,25,16
243,1169,1307,1842,1670,1637,765,525,296,36,204
244,1471,1555,635,212,194,1116,361,347,25,16
245,656,215,1054,479,175,36,54,78,102,9
246,1513,851,1807,1594,1043,430,452,1701,1475,1092
247,1633,216,1538,1288,959,1818,1479,1726,251,927
248,306,484,246,348,546,449,80,134,95,0
249,1141,532,1758,1370,514,80,40,33,21,16
250,1632,1388,458,316,103,9,5,21,16,25
251,469,768,219,16,21,25,5,17,9,33
252,564,1305,5,16,21,25,17,9,65,33
253,1730,742,222,220,320,25,21,16,17,5
254,898,876,280,931,221,1706,1697,1829,778,733
255,1878,966,1529,483,1193,191,229,15,253,89
256,1690,886,252,1053,381,566,272,344,74,41
257,1615,816,1806,1777,1379,954,1246,1276,1734,1325
258,450,1640,993,1796,225,1160,72,566,688,528
259,1023,426,344,226,196,208,39,21,16,25
260,1292,1891,912,518,629,719,918,1193,344,167
261,255,361,228,404,33,16,21,25,17,5
262,619,1902,1558,699,1251,491,203,177,1053,838
263,1508,231,20,16,21,17,5,25,728,9
264,300,400,1165,65,5,17,16,21,25,9
265,1244,718,740,974,1371,1468,761,1571,645,1053
266,285,600,233,5,17,21,16,25,9,33
267,1820,1006,354,78,16,21,5,1565,25,17
268,1906,896,238,103,17,21,16,25,5,9
269,856,871,1628,1349,773,983,654,1814,1071,623
270,1032,704,140,204,114,9,17,25,21,16
271,1290,1083,1819,1162,1098,498,627,1729,784,1384
272,282,364,1868,1756,401,781,1077,1660,1587,459
273,567,775,860,276,251,1225,1234,272,97,30
274,244,1434,212,245,16,21,25,17,5,9
275,1123,1253,409,227,93,250,465,54,45,132
276,247,1650,227,303,271,488,371,166,40,102
277,1751,478,530,199,180,0,103,65,5,17
278,17,25,16,21,5,9,65,33,3,11
279,1417,390,1561,1882,451,817,112,1236,1572,811
280,254,17,25,16,21,5,9,65,33,11
281,5,16,21,25,17,9,65,11,33,3
282,1136,1492,971,1441,1530,1051,28,5,21,16
283,1727,1325,17,21,812,16,25,5,9,33
284,1363,530,260,132,14,3,25,16,21,17
285,259,21,16,17,25,5,9,65,33,3
286,1783,1176,1229,534,299,1574,105,36,361,312
287,1457,148,3,5,17,16,21,25,9,65
288,406,10,3,17,21,16,25,5,9,65
289,38,260,245,16,21,25,5,17,9,65
290,267,810,736,283,126,220,302,89,298,0
291,1716,339,203,380,51,1116,29,272,71,135
292,429,1075,1867,498,1259,869,269,10,88,26
293,1658,1400,1258,720,593,354,243,335,474,270
294,587,1301,1311,784,1076,275,374,432,136,167
295,837,1161,1328,569,624,165,484,45,58,0
296,933,1852,545,361,298,404,33,65,25,16
297,11,21,16,17,25,5,9,65,33,3
298,1166,17,25,16,21,5,9,65,33,3
299,1122,68,381,736,77,260,639,132,79,88
300,17,25,21,16,5,9,33,65,11,3
301,1199,1003,1433,597,284,1836,1008,254,278,94
302,537,1114,1501,565,73,21,16,17,25,5
303,1663,757,1833,464,1264,5,17,16,21,25
304,286,21,16,17,25,209,637,433,5,9
305,1876,697,291,21,16,25,17,5,9,33
306,1682,68,285,116,546,449,264,49,180,135
307,789,1195,1026,71,199,59,166,102,9,5
308,9,5,21,16,17,25,65,33,11,3
309,985,1562,297,413,296,562,533,153,42,335
310,204,653,1843,21,1846,1638,16,972,1207,328
311,1401,1462,1464,1383,222,80,17,21,16,25
312,751,1627,1591,1245,172,174,275,309,79,264
313,511,1404,824,1121,1705,1289,356,53,742,553
314,1879,865,88,9,21,16,25,17,5,65
315,549,44,21,16,25,17,5,76,65,1696
316,1128,1159,1247,468,1202,1426,207,1234,370,315
317,69,16,21,25,5,17,9,65,33,3
318,1598,132,316,3,17,16,21,25,5,9
319,303,200,600,238,245,71,180,5,16,21
320,321,309,245,59,33,21,16,25,5,17
321,1465,351,1081,813,553,539,14,3,5,25
322,1900,323,1475,839,260,40,135,16,21,25
323,40,25,16,21,17,5,9,65,33,11
324,337,1014,220,154,102,9,25,21,16,17
325,998,269,381,5,16,21,25,17,33,9
326,325,354,103,5,21,16,25,17,9,65
327,1088,802,363,1887,423,172,499,326,9,5
328,395,977,1359,1263,1108,97,30,44,25,16
329,329,1303,643,1369,896,721,888,520,600,309
330,1027,1322,331,1022,478,939,43,16,21,25
331,1183,33,65,21,16,25,17,5,9,11
332,1210,208,65,5,17,21,16,25,9,33
333,338,798,1363,21,16,17,25,5,9,33
334,5,16,21,25,17,9,65,33,11,3
335,129,93,29,33,25,16,21,17,5,9
336,1910,1828,362,468,1023,693,258,236,59,114
337,848,241,135,21,16,25,17,5,9,65
338,1824,1231,556,419,722,10,222,48,73,270
339,171,1793,465,471,16,17,21,25,1140,1197
340,1486,719,137,404,180,347,208,31,16,21
341,838,315,111,132,71,347,135,65,25,16
342,456,883,868,1858,290,1463,349,493,1521,1514
343,847,326,48,21,16,25,17,5,9,65
344,649,1472,1896,1542,735,1278,1341,391,574,1156
345,531,1463,1313,332,1521,356,473,1030,1248,165
346,1432,1211,677,1508,728,1323,236,103,5,17
347,1045,359,92,58,21,16,25,17,5,9
348,360,484,40,16,21,25,17,5,9,65
349,26,21,16,25,17,5,475,33,9,3
350,855,1223,1675,1380,1648,579,1681,1795,490,1226
351,1440,872,435,370,126,563,69,16,21,25
352,1031,1346,838,361,132,71,59,20,135,16
353,452,258,220,226,298,135,9,25,21,16
354,880,19,142,376,14,21,16,25,5,17
355,999,241,21,16,25,17,5,9,33,65
356,550,1845,1366,1431,378,302,26,11,5,17
357,310,1124,226,576,79,273,264,404,308,180
358,229,41,58,106,135,25,21,16,17,5
359,1173,930,76,549,520,1081,813,572,426,600
360,384,21,16,25,5,17,9,11,33,65
361,861,1382,911,714,841,1679,808,386,499,255
362,387,344,49,78,33,21,16,25,17,5
363,311,1076,98,133,136,449,134,71,95,308
364,392,1330,573,1171,1564,955,1873,1653,854,272
365,167,103,21,16,25,17,5,9,65,33
366,690,949,1087,1861,524,486,405,43,40,16
367,1274,739,1506,604,598,442,406,45,92,103
368,128,376,241,25,21,16,5,17,9,33
369,965,25,16,21,17,5,9,33,65,11
370,1802,21,16,25,17,5,1438,1419,1823,1787
371,418,1550,1732,1735,1530,998,165,528,344,233
372,1177,1420,1119,1276,1144,976,414,98,39,21
373,990,726,1319,417,40,65,25,16,21,17
374,929,420,849,979,1039,1496,625,467,673,1468
375,521,1000,992,1854,1651,1864,646,660,1106,1317
376,1568,116,546,639,576,308,196,347,154,25
377,1478,1445,273,95,69,3,16,21,25,5
378,255,44,16,21,25,17,5,9,33,65
379,1661,78,33,65,21,16,25,17,5,9
380,616,1219,902,1248,426,116,233,226,77,639
381,1565,1006,71,5,16,21,17,25,1820,9
382,428,1268,8,270,20,5,25,21,16,17
383,432,16,21,25,1296,17,5,9,65,33
384,481,116,39,16,21,25,5,17,9,65
385,320,273,134,95,308,180,16,21,25,5
386,785,1897,1728,1504,822,577,918,767,624,783
387,444,11,3,33,17,25,21,16,5,9
388,1097,683,476,77,241,59,69,5,16,21
389,1192,5,16,21,25,17,9,65,33,3
390,1354,453,1547,1391,1571,67,21,16,25,17
391,624,465,222,260,21,16,17,25,5,65
392,457,1765,950,530,103,102,21,16,25,17
393,171,465,17,1793,21,16,25,5,9,33
394,458,1388,1632,21,16,5,25,9,17,103
395,1549,0,11,5,16,21,25,17,9,33
396,707,1324,738,200,140,600,38,9,5,16
397,566,238,264,166,11,5,25,16,21,17
398,1612,488,106,114,154,102,11,9,17,25
399,885,472,1144,1352,407,293,435,432,563,233
400,692,982,350,103,5,21,16,25,17,9
401,475,26,33,21,16,25,17,5,9,65
402,477,1619,610,631,1156,1109,1193,1017,1609,99
403,15,106,347,33,25,21,16,17,5,9
404,681,1245,1511,607,8,539,326,313,270,376
405,1086,1830,273,199,106,166,316,14,114,154
406,870,1461,1084,1494,1849,1752,1691,706,651,22
407,133,3,5,16,21,25,17,9,65,33
408,607,1567,381,1116,704,272,58,33,16,21
409,0,9,5,21,16,17,25,33,11,65
410,820,506,594,5,17,16,21,25,9,65
411,964,1182,973,553,200,241,262,135,16,21
412,530,58,16,21,25,17,5,9,33,65
413,3,16,21,17,5,25,9,11,33,65
414,17,25,16,21,5,9,65,33,3,11
415,97,25,21,16,17,5,9,65,33,11
416,1312,100,206,199,347,208,11,9,25,16
417,1636,1590,79,264,69,39,25,16,21,17
418,1859,1248,303,312,5,17,25,21,16,9
419,978,1186,1740,1825,1671,1408,1118,421,104,1122
420,1047,582,577,1609,1081,813,539,147,45,245
421,434,10,16,17,21,49,9,0,26,25
422,127,135,65,21,1646,16,25,17,5,9
423,1020,1386,1200,1298,1150,547,16,21,25,17
424,899,575,845,296,1204,368,89,114,154,33
425,85,788,783,514,106,114,1287,21,16,25
426,65,16,21,25,17,5,9,33,3,11
427,136,238,264,71,316,16,21,25,5,17
428,243,520,410,58,26,103,21,16,25,17
429,11,3,33,5,25,16,21,17,9,65
430,1115,26,3,17,16,21,25,5,65,9
431,836,1133,622,1356,103,17,25,16,21,5
432,1763,1753,525,374,16,1607,21,25,17,5
433,1798,321,939,733,111,316,16,21,25,17
434,16,21,25,17,5,9,65,11,3,33
435,803,1687,60,318,1153,376,245,14,3,16
436,577,31,9,17,21,16,25,5,65,33
437,1364,1487,1149,987,381,1116,30,600,38,273
438,135,16,21,25,5,17,33,65,9,3
439,580,534,998,33,16,21,25,5,17,269
440,586,1138,1271,1711,1718,609,764,380,361,262
441,715,913,21,16,17,25,5,9,65,33
442,968,588,39,25,16,21,5,17,65,9
443,1239,590,614,1260,1543,1012,232,17,16,21
444,1347,1520,1885,1635,1749,1291,1895,1510,1755,1318
445,93,33,16,25,21,132,17,5,9,3
446,228,39,11,16,21,25,5,17,9,33
447,1175,1428,905,265,810,939,111,115,348,83
448,148,695,320,59,180,208,31,102,5,16
449,16,21,25,17,5,9,65,11,33,3
450,599,1616,721,465,33,21,16,25,17,5
451,25,21,16,17,5,9,33,65,11,965
452,121,1617,1396,529,853,1666,304,16,1110,217
453,562,591,58,14,16,21,25,17,5,9
454,938,419,65,5,17,16,21,25,9,33
455,1389,1739,1655,1534,1011,1334,17,25,16,21
456,533,16,21,25,5,17,1588,9,33,65
457,25,16,21,17,5,9,65,1454,3,33
458,66,25,21,16,17,5,33,9,65,11
459,455,261,88,17,21,16,25,5,9,65
460,810,1081,335,258,186,147,488,26,114,102
461,630,1742,16,21,25,5,17,9,33,65
462,1911,686,1246,225,641,275,136,44,5,16
463,1387,1608,1600,42,94,33,21,16,25,17
464,546,262,180,11,3,5,16,21,25,17
465,129,16,25,29,93,21,119,17,33,5
466,16,21,25,17,5,9,65,33,11,3
467,1599,1010,645,20,16,21,25,17,5,9
468,340,56,335,204,58,16,21,25,17,5
469,706,409,73,576,404,308,16,21,25,17
470,58,26,21,16,25,17,5,33,9,65
471,166,16,21,25,17,5,9,11,33,65
472,1502,784,66,92,40,25,21,16,17,5
473,1846,1638,1606,28,132,1843,653,972,1136,1207
474,923,65,16,21,1458,25,17,5,33,9
475,15,1384,16,33,21,25,210,17,5,9
476,653,1843,1638,1846,972,1207,848,1354,184,523
477,449,576,71,180,16,21,653,1843,25,5
478,503,38,65,16,21,25,5,17,9,11
479,302,28,21,16,25,17,5,9,33,1846
480,500,3,16,21,25,17,5,9,65,33
481,957,670,639,95,262,308,11,16,21,25
482,927,73,16,21,25,17,5,65,9,33
483,28,21,16,25,17,5,9,33,65,302
484,1754,1034,175,199,166,0,154,102,21,16
485,682,921,1029,21,16,25,17,5,415,9
486,1212,370,326,435,21,16,25,939,17,5
487,83,16,21,25,17,5,9,65,33,11
488,934,56,371,166,78,16,21,25,17,5
489,1155,9,5,17,25,16,21,65,33,11
490,1210,38,273,5,21,16,17,25,65,9
491,1797,1832,1140,1197,145,171,304,44,404,59
492,758,711,399,16,21,25,17,5,9,65
493,78,135,33,21,16,25,17,5,9,65
494,1458,923,33,16,21,25,17,5,65,9
495,1606,1483,227,553,93,298,404,33,21,16
496,725,16,21,25,17,5,9,65,33,181
497,368,465,21,16,17,25,5,9,33,65
498,850,1213,1407,383,1220,55,48,78,16,21
499,741,25,16,21,17,5,9,33,65,11
500,747,16,21,25,17,5,9,65,33,3
501,826,248,353,823,348,206,16,21,25,17
502,1817,759,1377,704,410,73,65,17,25,16
503,1405,1844,232,21,16,17,25,5,9,33
504,5,16,21,25,17,9,33,11,65,3
505,842,514,20,21,16,25,17,5,9,65
506,995,1410,1582,1866,777,147,25,21,16,17
507,1746,20,16,21,25,17,5,842,9,65
508,71,16,21,5,25,17,9,65,33,11
509,501,591,5,16,21,25,17,9,65,33
510,1282,777,426,257,48,39,21,16,17,25
511,21,653,1843,1846,1638,972,1207,848,184,523
512,320,137,79,404,308,262,180,69,347,31
513,16,21,25,17,5,9,65,33,11,3
514,790,21,16,25,17,5,9,65,33,3
515,793,611,16,21,25,17,5,9,33,65
516,1394,313,25,16,21,17,5,65,9,1326
517,801,17,21,16,25,5,9,33,65,1438
518,243,21,25,16,17,5,65,102,9,58
519,812,1325,1727,21,16,17,25,5,9,33
520,972,1641,33,213,21,16,25,17,5,653
521,365,5,17,25,21,16,9,33,65,3
522,962,819,238,260,58,25,16,21,17,5
523,655,386,126,16,21,25,17,5,9,65
524,296,882,545,478,70,35,283,43,245,347
525,204,328,16,21,25,17,5,9,65,33
526,25,16,21,17,5,9,65,33,3,11
527,206,488,31,21,16,25,17,5,9,65
528,254,43,102,11,16,21,25,17,5,9
529,810,260,17,16,21,25,5,33,65,9
530,78,25,21,16,17,5,9,65,33,11
531,152,1892,1762,345,17,16,21,25,5,9
532,41,347,21,16,25,17,5,65,9,33
533,1424,20,16,21,25,17,5,9,65,33
534,858,21,16,25,17,5,9,33,65,11
535,1004,135,33,5,21,16,25,17,65,9
536,361,66,228,33,21,16,25,17,5,9
537,867,1643,1105,1523,936,503,270,54,236,134
538,288,21,16,25,17,5,65,9,33,3
539,166,26,3,16,21,25,17,5,9,65
540,17,21,16,25,5,9,65,3,11,33
541,877,40,16,21,25,17,5,9,65,33
542,621,39,16,21,25,17,5,9,65,3
543,1883,838,115,591,298,44,316,16,21,25
544,5,16,21,25,17,9,65,33,3,11
545,1450,16,21,25,17,5,9,33,65,11
546,1248,33,25,21,16,17,5,9,65,3
547,1771,347,16,21,25,5,17,9,33,65
548,40,11,16,21,25,17,5,9,65,33
549,165,21,16,25,17,5,1735,9,3,671
550,78,11,16,21,25,17,5,9,65,33
551,736,9,16,21,17,5,25,33,65,11
552,734,58,16,21,25,17,5,9,65,33
553,942,371,33,21,16,25,17,5,9,65
554,71,21,16,25,5,17,9,65,33,11
555,33,21,16,25,17,5,9,65,11,3
556,1617,121,304,3,16,21,25,5,17,9
557,1337,5,16,21,25,17,9,65,1676,1265
558,1201,201,21,16,5,25,17,9,33,65
559,65,16,21,25,17,5,9,33,3,11
560,507,1759,1485,671,987,23,25,17,16,21
561,21,16,25,17,5,9,65,33,3,11
562,241,180,40,21,16,25,5,17,9,65
563,1212,435,939,823,326,348,258,45,44,370
564,455,1514,427,693,312,39,65,21,16,17
565,100,348,65,21,16,25,17,5,58,9
566,103,16,21,25,5,17,9,65,33,3
567,344,21,16,25,17,5,33,1745,9,65
568,704,208,5,16,21,25,17,9,65,33
569,1613,1723,199,208,21,16,25,5,17,9
570,1207,255,20,21,16,25,17,5,33,9
571,241,245,21,16,25,5,17,9,33,65
572,1375,980,25,21,16,17,5,9,65,33
573,1085,1422,655,415,315,220,196,20,26,25
574,260,16,21,25,17,5,65,9,40,33
575,1348,994,19,241,236,5,16,21,25,17
576,175,44,20,17,25,16,21,5,9,65
577,1168,1792,997,1720,272,347,17,25,21,16
578,285,16,21,5,25,17,9,1682,65,33
579,25,21,16,17,5,9,65,33,11,3
580,5,16,21,25,17,9,65,33,11,3
581,134,39,5,16,21,25,17,9,65,33
582,25,16,21,17,5,9,65,1454,3,33
583,576,137,95,39,16,21,25,5,17,65
584,399,58,758,16,21,25,711,17,5,9
585,26,33,21,16,25,17,5,65,9,3
586,1415,1734,1036,310,21,16,25,5,17,9
587,488,21,16,25,17,5,9,65,11,33
